sample_id,accession,patient_id,split_group,platform_id,modality,disease_label,keloid_vs_normal,lesional_status,cell_type,keloid_vs_unaffected_skin,cohort_role,lockbox,ecm_profibrotic_rank,remodeling_rank,yap_taz_mechano_rank,wound_inflammation_rank,fibroblast_identity_rank,keratinocyte_compartment_rank,immune_activation_rank,jak_stat_th2_rank,epidermal_keratinization_rank,lipid_metabolism_rank,sensory_neural_rank,hypoxia_vascular_rank,fibroblast_composition_rank,keratinocyte_composition_rank,immune_composition_rank,endothelial_composition_rank
E-MTAB-4945_Sample_6,E-MTAB-4945,03ss0082,microarray|E-MTAB-4945|03ss0082,E-MTAB-4945,microarray,normal,normal,unknown,dermis,non_keloid,existing,False,0.09006179820664029,0.3142245507945484,0.00045872618374431795,0.17315110267388317,0.3186411126369927,-0.3784567951099981,0.3018306091858075,0.33049923257129016,-0.33695926569189755,0.1269791582518781,0.3029475321108329,0.5771640912605449,0.16586413626764218,-0.4522881492850795,0.3429069584049792,0.27840697956216176
E-MTAB-4945_Sample_7,E-MTAB-4945,20KD0026,microarray|E-MTAB-4945|20KD0026,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.2744971322400842,0.13510495885889695,0.08575294565681507,-0.2693068907019953,0.36063090718151714,-0.2727199289118668,-0.1346343718304297,-0.1830973826641893,-0.2089046974715244,0.08153930042814445,-0.1898931658453833,-0.155917856277336,0.1565367038648402,-0.2499120053546905,-0.06981004696894522,0.06602579637558237
E-MTAB-4945_Sample_8,E-MTAB-4945,20KD0026,microarray|E-MTAB-4945|20KD0026,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.5433718394054448,0.5036178782038705,0.31514200316203705,0.423398497455368,0.5044362764897542,-0.5586073188464336,0.08275439588550504,0.47001979158251866,-0.555353320138945,0.2567049034655465,0.13662755472978438,0.4037194326797687,0.2701493312406956,-0.6116594347570194,0.057777380279197765,0.15545951476963682
E-MTAB-4945_Sample_9,E-MTAB-4945,20KD0027,microarray|E-MTAB-4945|20KD0027,E-MTAB-4945,microarray,keloid,keloid,unknown,epidermis,keloid,existing,False,-0.678814928507957,-0.8375503444773984,-0.5376184321373756,-0.707331973503514,-0.7394209279155559,0.8099402213425962,-0.052799992819380415,-0.6730905161967848,0.5356812276166627,-0.2388571370870023,-0.03010643024476939,-0.7135673317715485,-0.43613608299770346,0.7884233667616816,-0.014655195627002682,-0.22742009316853817
E-MTAB-4945_Sample_10,E-MTAB-4945,20KD0027,microarray|E-MTAB-4945|20KD0027,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.5851926649971728,0.46224308448639984,0.2358746956250794,-0.05127635511753775,0.451513988744379,-0.4855938821121793,-0.37541625153710134,0.0407746990871638,-0.5417078991302474,0.24042228774537527,-0.21440039583165038,0.16349405098496295,0.3125439973226548,-0.40634340415219333,-0.14874364803680595,0.11507930096669094
E-MTAB-4945_Sample_11,E-MTAB-4945,20KD0027,microarray|E-MTAB-4945|20KD0027,E-MTAB-4945,microarray,keloid,keloid,unknown,epidermis,keloid,existing,False,-0.35925761370062204,-0.4838609165291449,-0.5272523744128882,-0.7881896760643025,-0.46367840697956214,0.4941365753830412,-0.4988712963710944,-0.8023618628322159,0.2445396437515147,-0.26883229663139185,0.05442180305355848,-0.5547932558595778,-0.0786513450197916,0.5665830957958755,-0.3782394531445342,-0.2961143872687616
E-MTAB-4945_Sample_12,E-MTAB-4945,20KD0027,microarray|E-MTAB-4945|20KD0027,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.5585164391307861,0.6563592720390523,0.16549628979954528,0.2814898214718474,0.5168329428871474,-0.5226660742655573,-0.10676908025239873,0.28407989336780026,-0.49112828849934026,0.17244426044106959,0.08625494789562971,0.406881469770233,0.21903454006208667,-0.5543677079847207,0.07470504964244362,0.2747744836685786
E-MTAB-4945_Sample_13,E-MTAB-4945,20KD0031,microarray|E-MTAB-4945|20KD0031,E-MTAB-4945,microarray,keloid,keloid,unknown,epidermis,keloid,existing,False,-0.5829267307536957,-0.8572640300970538,-0.5235364038175252,-0.6781191937959448,-0.731022969006651,0.7656515065837306,-0.08173788943641119,-0.6500121172954196,0.5214568691601367,-0.36732066402778907,-0.027814241861216615,-0.7309037194326798,-0.36735889120976767,0.7510631484195585,-0.1576835193242011,-0.27748337237795195
E-MTAB-4945_Sample_14,E-MTAB-4945,20KD0031,microarray|E-MTAB-4945|20KD0031,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.31534251555052917,0.33799464530945267,0.21163144957474062,0.21587466677437597,0.5051565823841451,-0.4961830519428063,0.13709149006830568,0.4367729622748202,-0.3728937784419851,0.16930891025123196,0.07159806931092982,0.5001702191499428,0.17545411007120348,-0.5482297208405941,0.31753372647225137,0.2904973476586694
E-MTAB-4945_Sample_15,E-MTAB-4945,20KD0031,microarray|E-MTAB-4945|20KD0031,E-MTAB-4945,microarray,keloid,keloid,unknown,epidermis,keloid,existing,False,-0.6389833589142904,-0.871320092783862,-0.5471853253782326,-0.72948642862913,-0.768401459460915,0.8610280851980504,-0.04471506404215014,-0.5680588092737701,0.602178252147454,-0.35943432425882543,0.009476734792794206,-0.7791017044995556,-0.41694459510922877,0.8401281548244146,-0.037643436080305015,-0.16939978996687938
E-MTAB-4945_Sample_16,E-MTAB-4945,20KD0031,microarray|E-MTAB-4945|20KD0031,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.536895145003635,0.6769500190414641,0.10619943914232632,0.4922853219161483,0.4732611681072783,-0.5624511942267818,0.11282548401863379,0.5761622505856692,-0.5933747004335299,0.04693432425882538,-0.005836497293804088,0.5256049992498817,0.1588880361903222,-0.6276528221758046,0.23317426978869737,0.27734335029754686
E-MTAB-4945_Sample_21,E-MTAB-4945,02ss0086,microarray|E-MTAB-4945|02ss0086,E-MTAB-4945,microarray,normal,normal,unknown,epidermis,non_keloid,existing,False,-0.6235802568866629,-0.726094307179209,-0.40351459268576967,-0.6769630018579853,-0.7224331529202681,0.7745711823787598,-0.07448546373338355,-0.6100401890298086,0.5857088281228964,-0.38406272719928913,-0.08868850472574519,-0.703140687569963,-0.3392525359768271,0.7896581768663521,-0.10974519058774651,-0.24859304736516147
E-MTAB-4945_Sample_22,E-MTAB-4945,02ss0086,microarray|E-MTAB-4945|02ss0086,E-MTAB-4945,microarray,normal,normal,unknown,dermis,non_keloid,existing,False,-0.022142337830196257,0.10612731238387585,0.002709081047395978,-0.06292410533968817,0.16871987505722053,-0.23225489404098337,0.2713152202206246,0.22225139348897327,-0.2323028583353528,-0.0027869779465222733,-0.12301074400193868,0.43357702560788425,-0.0010718036305725764,-0.31451161529318084,0.33975838497609234,0.2584565258367666
E-MTAB-4945_Sample_33,E-MTAB-4945,19KD0014,microarray|E-MTAB-4945|19KD0014,E-MTAB-4945,microarray,keloid,keloid,unknown,epidermis,keloid,existing,False,-0.6447532110832862,-0.7967121738427984,-0.6250274081682111,-0.6243234510057355,-0.7151425801761048,0.7632549748229529,0.27853174282611226,-0.37750424105339686,0.6271668080351132,-0.36905242749818246,0.00627574925276686,-0.6593308944872076,-0.46791080516542993,0.6470505925934475,0.07070441877372974,-0.1563427309691144
E-MTAB-4945_Sample_34,E-MTAB-4945,19KD0014,microarray|E-MTAB-4945|19KD0014,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.10922126181436309,0.0012896264410926506,-0.06963694274866411,0.18013369415946368,0.2312956081535935,-0.252995664700972,0.050322679089138456,0.15464193392034908,-0.22174061582788063,-0.010077550690685833,-0.27367921479925683,0.26043241434226183,0.04999538388745928,-0.3165556876276643,0.05247654437815186,-0.024579260575706252
E-MTAB-4945_Sample_35,E-MTAB-4945,19KD0015,microarray|E-MTAB-4945|19KD0015,E-MTAB-4945,microarray,keloid,keloid,unknown,epidermis,keloid,existing,False,-0.7302407302690039,-0.7872722236968137,-0.4210413949892099,-0.7468343565716131,-0.7664626921937691,0.7767994183698199,0.21329357065280805,-0.35272437192018746,0.7414076594770713,-0.199738468373859,-0.14154515712093063,-0.6293146226905011,-0.5160871522047709,0.6565092956966291,0.01846733523363303,-0.07409860785739292
E-MTAB-4945_Sample_36,E-MTAB-4945,19KD0015,microarray|E-MTAB-4945|19KD0015,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.1835467323693351,0.03694621074861815,0.04062467542958692,0.20303033362953382,0.19199518000915528,-0.2947330155909201,-0.05398928292538441,0.11506381775587693,-0.23068385303067018,0.06156090960497618,-0.15545985136117624,0.04085836612696625,0.1650101554475898,-0.29127670132597827,-0.05387868856242706,0.0815278563158035
E-MTAB-4945_Sample_37,E-MTAB-4945,19KD0023,microarray|E-MTAB-4945|19KD0023,E-MTAB-4945,microarray,keloid,keloid,unknown,epidermis,keloid,existing,False,-0.3210820744809758,-0.4625431318015534,-0.5712266165049104,-0.5752887955408352,-0.3838557234025366,0.311185610038506,0.2626895010367021,-0.5894205913240165,0.4744569095511215,-0.24841465384926087,-0.19133714354955966,-0.5175498828661443,-0.15634917429286938,0.30339832435114766,0.05795817802038006,-0.3013382879607938
E-MTAB-4945_Sample_38,E-MTAB-4945,19KD0023,microarray|E-MTAB-4945|19KD0023,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,0.8452439615477827,0.7838591854869421,0.5122096176704789,0.39231763470393416,0.811990063817756,-0.8345719901984544,-0.09829594923301999,0.26327853623071334,-0.7331948259148557,0.37529788351240007,0.05246788916713796,0.47268126896933754,0.41412011124831216,-0.815336745409853,0.08462007470408806,0.2149554352801789
E-MTAB-4945_Sample_39,E-MTAB-4945,19KD0023,microarray|E-MTAB-4945|19KD0023,E-MTAB-4945,microarray,keloid,keloid,unknown,epidermis,keloid,existing,False,-0.6079691412876645,-0.790056316572998,-0.5737683634727015,-0.5269862266742062,-0.6788580122250046,0.740602364218973,0.03505488686036384,-0.5052255836497294,0.5712286600963998,-0.39890136521528397,0.059601946845464104,-0.694023865301836,-0.4086572305632812,0.6295064798679793,-0.02225254751710848,-0.21678918598702104
E-MTAB-4945_Sample_40,E-MTAB-4945,19KD0023,microarray|E-MTAB-4945|19KD0023,E-MTAB-4945,microarray,keloid,keloid,unknown,dermis,keloid,existing,False,-0.24321633411422572,-0.10348170288391634,-0.33979492920037385,0.1451046126504565,0.06447074346339232,-0.0771400490077283,0.20955740456507888,-0.016030172065594983,0.01452981527856323,0.012415178932062343,-0.29029000727037735,-0.14071642066633594,0.03827911324478095,-0.1668335199012153,0.2335108613281327,0.10086436707326918
JKR491-163/BA_Normal_Normal_410,GSE158395,JKR491-163/BA,bulk_rnaseq|GSE158395|JKR491-163/BA,bulk_rnaseq,bulk_rnaseq,normal,normal,control,bulk_tissue,non_keloid,unknown,False,-0.661668495063329,-0.7573052757554602,-0.19054980125090826,-0.614297646354842,-0.5836325255144442,0.6014760147601476,-0.07461520561151555,-0.5892714670389947,0.5333682390877963,-0.0663209334796051,-0.26828812207041,-0.31323996637649776,-0.35628564779856287,0.6655672541281397,-0.2767195239519963,-0.26314617200226065
JKR782-003_Keloid_LS_K5,GSE158395,JKR782-003,bulk_rnaseq|GSE158395|JKR782-003,bulk_rnaseq,bulk_rnaseq,keloid,keloid,lesional,bulk_tissue,keloid,unknown,False,0.9114790066819587,0.9057045975865164,0.6889968513584749,0.7436982646853496,0.8651474352581364,-0.8881852332036835,-0.1840696785346232,0.6188042285828264,-0.504720587746418,0.43719457464844924,0.14260870649247026,0.6023878385502003,0.5955254147136066,-0.8041680320278106,0.09447824207971811,0.05061999268641326
JKR782-003_Keloid_LS_K4,GSE158395,JKR782-003,bulk_rnaseq|GSE158395|JKR782-003,bulk_rnaseq,bulk_rnaseq,keloid,keloid,lesional,bulk_tissue,keloid,unknown,False,0.5263338984741197,0.6806622120275257,-0.14834233284417786,0.42229106412685746,0.37676606495794696,-0.47581529869352757,-0.03595846769278499,0.3691532861274559,-0.28641002626242484,-0.14250274259499346,0.05860426847511713,0.2526393024548006,0.2165201574795672,-0.5311231104589038,0.12567733785445956,0.1389681194109239
JKR782-004_Keloid_NL_K6,GSE158395,JKR782-004,bulk_rnaseq|GSE158395|JKR782-004,bulk_rnaseq,bulk_rnaseq,keloid,keloid,non_lesional,bulk_tissue,non_keloid,unknown,False,-0.2699760646255111,-0.3521491971676473,-0.26905925429910665,0.06712501246634095,-0.4833782121605,0.483743891492969,-0.046413572243830525,-0.006607160666201262,0.3320576111166516,-0.03767328213822685,0.10360775905056346,0.10592115573665395,-0.3198601870188586,0.5146141133226004,-0.2146870117349822,0.3372062098999369
JKR782-001_Keloid_LS_K2,GSE158395,JKR782-001,bulk_rnaseq|GSE158395|JKR782-001,bulk_rnaseq,bulk_rnaseq,keloid,keloid,lesional,bulk_tissue,keloid,unknown,False,0.5909693826667995,0.7083517360270128,-0.1063913148783997,0.3846302483295103,0.46800305840896245,-0.5671187792959009,-0.10934366100417758,0.3377381071108009,-0.34957697549948463,-0.10214919716764731,0.006345367507729072,0.22157318098277512,0.303760798225743,-0.5832858425109346,0.09466108174595256,0.06898374389149298
N2_Normal_Normal_N2,GSE158395,N2,bulk_rnaseq|GSE158395|N2,bulk_rnaseq,bulk_rnaseq,normal,normal,control,bulk_tissue,non_keloid,unknown,False,-0.6086715867158671,-0.6672270583709698,-0.2553818974483182,-0.4478470629300888,-0.48536451580732015,0.508410624646787,0.23609587447225822,-0.3801361324424055,0.08961221368970451,-0.230452777500748,-0.026702902164156717,-0.4137329211129949,-0.4041136550361643,0.3528366268218667,0.19497357135733506,-0.07780658887669961
JKR782-003_Keloid_NL_K3,GSE158395,JKR782-003,bulk_rnaseq|GSE158395|JKR782-003,bulk_rnaseq,bulk_rnaseq,keloid,keloid,non_lesional,bulk_tissue,non_keloid,unknown,False,-0.1321581729330807,-0.11786747211101455,-0.08361709099716483,0.038078438216814586,-0.2947541637578538,0.2597653003557062,-0.04653546535465354,0.16101525880123665,0.06108922575712239,0.19260496659020643,0.23592550114690336,0.14823547849378108,-0.18524745093010775,0.24789140748550342,-0.03859579136331903,-0.000920847046308293
N20_Normal_Normal_N20,GSE158395,N20,bulk_rnaseq|GSE158395|N20,bulk_rnaseq,bulk_rnaseq,normal,normal,control,bulk_tissue,non_keloid,unknown,False,-0.07353645158073202,-0.2074897776004787,0.39788998276083154,-0.13461778198863072,0.1146238489411921,-0.06216548651973003,-0.0028035415489289783,-0.20843721950733024,0.1565398424254513,0.4512566071606663,-0.24944524783085664,0.1217142287252988,0.07851182758931827,-0.026610295060479516,-0.038346464545726516,-0.09257338519331132
N3_Normal_Normal_N3,GSE158395,N3,bulk_rnaseq|GSE158395|N3,bulk_rnaseq,bulk_rnaseq,normal,normal,control,bulk_tissue,non_keloid,unknown,False,-0.575097237458861,-0.4996153243385716,-0.11288093575916447,-0.6140607858781291,-0.17331538180246675,0.36094212293474276,-0.1041742849860931,-0.46884661414181705,0.3585818290615339,-0.4438391343372893,-0.3502293806721851,-0.31195771417173634,0.0030869034559071196,0.4474988958383791,-0.24699976729497025,-0.21574748179914233
N19_Normal_Normal_N19,GSE158395,N19,bulk_rnaseq|GSE158395|N19,bulk_rnaseq,bulk_rnaseq,normal,normal,control,bulk_tissue,non_keloid,unknown,False,-0.7349456467537648,-0.8192736753622363,-0.2702204049067517,-0.6532300289219108,-0.5265034407100828,0.7354808683221967,0.20603814146249566,-0.5888102124264487,0.6300197799275291,-0.2816894385160068,-0.07853794754163756,-0.5609212269728876,-0.3842244986156425,0.7058940859678866,0.022522522522522515,-0.05395764768458494
N1_Normal_Normal_N1,GSE158395,N1,bulk_rnaseq|GSE158395|N1,bulk_rnaseq,bulk_rnaseq,normal,normal,control,bulk_tissue,non_keloid,unknown,False,-0.4104168744390148,-0.22054737921896594,-0.2538716892960434,-0.1821020743991224,-0.18271500282570396,0.2505568298926234,0.37876622009463345,-0.19792809414580637,0.040557162328380136,-0.01007280343073691,-0.0393562381569762,-0.17452164869139053,-0.20248187037854948,0.13901750986621841,0.3243908114756822,0.15641434792726305
JKR782-004_Keloid_LS_K7,GSE158395,JKR782-004,bulk_rnaseq|GSE158395|JKR782-004,bulk_rnaseq,bulk_rnaseq,keloid,keloid,lesional,bulk_tissue,keloid,unknown,False,0.7855938964795055,0.7063927396030715,0.6634515379902833,0.5318452677770021,0.6768890661879593,-0.6311292842658157,-0.19289030728145118,0.38683055749476414,-0.3554610883946677,0.2482547122768525,0.11229679864366221,0.49294761287381206,0.5058105021204653,-0.5285621678610608,-0.012665802333699072,0.1041953392506898
JKR782-001_Keloid_NL_K1,GSE158395,JKR782-001,bulk_rnaseq|GSE158395|JKR782-001,bulk_rnaseq,bulk_rnaseq,keloid,keloid,non_lesional,bulk_tissue,non_keloid,unknown,False,-0.6301136930288221,-0.5606006639216972,-0.5255239424981124,-0.3775493667098833,-0.5933064060370332,0.5542036501446096,0.6518455725097791,-0.35258551909843416,0.3043407798942855,-0.47435673681061147,-0.15981849007679272,-0.6690578295744347,-0.5294134408525553,0.3327907506874297,0.30510953758186227,-0.1620258635018783
Control_N_1,Sun_Burns,unknown,bulk_rnaseq|Sun_Burns|accession,bulk_rnaseq,bulk_rnaseq,normal,normal,unknown,bulk_tissue,non_keloid,unknown,False,-0.1558342475316645,-0.045334739061676316,0.23002892191084068,0.1985015458262691,-0.16454738871713043,0.23082676772713673,0.19229746351517568,0.02858531963698019,0.052740932814733577,0.29686097536651035,0.364590605365513,0.4014874125575234,0.030023697920376874,0.23849534827394606,0.03231275555998803,0.6529104750506965
Control_N_2,Sun_Burns,unknown,bulk_rnaseq|Sun_Burns|accession,bulk_rnaseq,bulk_rnaseq,normal,normal,unknown,bulk_tissue,non_keloid,unknown,False,-0.21747282337688242,-0.05827123908304721,-0.28464574221031785,0.15201456068614738,-0.330715401748612,0.3405305674678369,0.12351650543532464,0.1580358033310063,0.022996243475948308,-0.22706193278148995,0.4552084372195073,0.4514810012964995,-0.2038496060636282,0.27412415050791433,0.024384162760546516,0.37735447624746515
Control_N_3,Sun_Burns,unknown,bulk_rnaseq|Sun_Burns|accession,bulk_rnaseq,bulk_rnaseq,normal,normal,unknown,bulk_tissue,non_keloid,unknown,False,0.10333599281938766,0.2222784196953938,0.31305475216914325,0.6256856487483794,0.11273727602140884,-0.019563844287091514,0.40064603348736194,0.4016655031415179,-0.15047288986403368,0.47069163259200164,0.7020045876134438,0.6005855618401743,0.19966091552807422,-0.03447121343800311,0.2558093148499052,0.6000864332967654
Control_N_4,Sun_Burns,unknown,bulk_rnaseq|Sun_Burns|accession,bulk_rnaseq,bulk_rnaseq,normal,normal,unknown,bulk_tissue,non_keloid,unknown,False,-0.4229330806821581,-0.5387667583239538,-0.13908162247645633,0.00623317043981253,-0.3073950334097935,0.3287955852531498,0.3569584344492093,0.06999850403909447,0.4472964662079053,-0.29429290914530765,-0.18699511319437512,-0.43540298337346306,-0.32668936727977316,0.2471647979028052,0.1711545493833318,-0.48949170572786815
Control_N_5,Sun_Burns,unknown,bulk_rnaseq|Sun_Burns|accession,bulk_rnaseq,bulk_rnaseq,normal,normal,unknown,bulk_tissue,non_keloid,unknown,False,-0.5033758851102025,-0.6603670090754962,-0.21811110002991912,-0.2361000299192182,-0.3912103985904723,0.4173066054984874,0.2635606085790588,-0.17232222997905655,0.5456600511951065,-0.2706567268375386,-0.1780318141019248,-0.6218567011924945,-0.4453071943846851,0.3060629158415136,0.11419168245736505,-0.49905920680828425
