sample_id,endpoint,prob_keloid,pred_label,confidence,decision_threshold,decision
GSM2396558,keloid_vs_unaffected_skin,0.6524406279005942,keloid,0.6524406279005942,0.4979889121578559,keloid
GSM2396559,keloid_vs_unaffected_skin,0.8472211112485334,keloid,0.8472211112485334,0.4979889121578559,keloid
GSM2396560,keloid_vs_unaffected_skin,0.46898242621880737,non_keloid,0.5310175737811926,0.4979889121578559,abstain
GSM2396561,keloid_vs_unaffected_skin,0.3754663070320895,non_keloid,0.6245336929679105,0.4979889121578559,non_keloid
GSM2396562,keloid_vs_unaffected_skin,0.3399738867285408,non_keloid,0.6600261132714592,0.4979889121578559,non_keloid
GSM1081582,keloid_vs_unaffected_skin,0.6029350292653008,keloid,0.6029350292653008,0.4979889121578559,keloid
GSM1081583,keloid_vs_unaffected_skin,0.6868655399406909,keloid,0.6868655399406909,0.4979889121578559,keloid
GSM1081584,keloid_vs_unaffected_skin,0.8134665307162078,keloid,0.8134665307162078,0.4979889121578559,keloid
GSM1081585,keloid_vs_unaffected_skin,0.6970529395602112,keloid,0.6970529395602112,0.4979889121578559,keloid
GSM1081586,keloid_vs_unaffected_skin,0.5635436084251864,keloid,0.5635436084251864,0.4979889121578559,abstain
GSM1081587,keloid_vs_unaffected_skin,0.8013387737794293,keloid,0.8013387737794293,0.4979889121578559,keloid
GSM1081588,keloid_vs_unaffected_skin,0.6500166224153076,keloid,0.6500166224153076,0.4979889121578559,keloid
GSM1081589,keloid_vs_unaffected_skin,0.6088511482901676,keloid,0.6088511482901676,0.4979889121578559,keloid
GSM1081590,keloid_vs_unaffected_skin,0.4997953933397835,keloid,0.5002046066602165,0.4979889121578559,abstain
GSM1081591,keloid_vs_unaffected_skin,0.315594246750995,non_keloid,0.684405753249005,0.4979889121578559,non_keloid
GSM1081592,keloid_vs_unaffected_skin,0.5272337303377497,keloid,0.5272337303377497,0.4979889121578559,abstain
GSM1081593,keloid_vs_unaffected_skin,0.391508030440897,non_keloid,0.608491969559103,0.4979889121578559,non_keloid
GSM1081594,keloid_vs_unaffected_skin,0.4824220654072613,non_keloid,0.5175779345927387,0.4979889121578559,abstain
GSM1081595,keloid_vs_unaffected_skin,0.2631245326005949,non_keloid,0.7368754673994051,0.4979889121578559,non_keloid
GSM1081596,keloid_vs_unaffected_skin,0.24178419584439315,non_keloid,0.7582158041556069,0.4979889121578559,non_keloid
GSM1081597,keloid_vs_unaffected_skin,0.42925808334889626,non_keloid,0.5707419166511037,0.4979889121578559,abstain
GSM1081598,keloid_vs_unaffected_skin,0.6223239930677573,keloid,0.6223239930677573,0.4979889121578559,keloid
GSM1081599,keloid_vs_unaffected_skin,0.33107233175705386,non_keloid,0.6689276682429461,0.4979889121578559,non_keloid
GSM1081600,keloid_vs_unaffected_skin,0.7169529226908017,keloid,0.7169529226908017,0.4979889121578559,keloid
GSM1081601,keloid_vs_unaffected_skin,0.46107348012964566,non_keloid,0.5389265198703543,0.4979889121578559,abstain
GSM1081602,keloid_vs_unaffected_skin,0.5692638049411682,keloid,0.5692638049411682,0.4979889121578559,abstain
GSM1081603,keloid_vs_unaffected_skin,0.8773184477969651,keloid,0.8773184477969651,0.4979889121578559,keloid
GSM1081604,keloid_vs_unaffected_skin,0.6616257607139566,keloid,0.6616257607139566,0.4979889121578559,keloid
GSM1081605,keloid_vs_unaffected_skin,0.5693081299310723,keloid,0.5693081299310723,0.4979889121578559,abstain
GSM1081606,keloid_vs_unaffected_skin,0.5658547939466458,keloid,0.5658547939466458,0.4979889121578559,abstain
GSM1081607,keloid_vs_unaffected_skin,0.6181047083060797,keloid,0.6181047083060797,0.4979889121578559,keloid
GSM1081608,keloid_vs_unaffected_skin,0.46938004855172466,non_keloid,0.5306199514482753,0.4979889121578559,abstain
GSM1081609,keloid_vs_unaffected_skin,0.45238207048115064,non_keloid,0.5476179295188494,0.4979889121578559,abstain
GSM1081610,keloid_vs_unaffected_skin,0.6556883568965333,keloid,0.6556883568965333,0.4979889121578559,keloid
GSM1081611,keloid_vs_unaffected_skin,0.5369380446047468,keloid,0.5369380446047468,0.4979889121578559,abstain
GSM1081612,keloid_vs_unaffected_skin,0.44677114125665285,non_keloid,0.5532288587433472,0.4979889121578559,abstain
GSM1081613,keloid_vs_unaffected_skin,0.4854206698145114,non_keloid,0.5145793301854886,0.4979889121578559,abstain
GSM71671,keloid_vs_unaffected_skin,0.5146924417300438,keloid,0.5146924417300438,0.4979889121578559,abstain
GSM71672,keloid_vs_unaffected_skin,0.7551467224066256,keloid,0.7551467224066256,0.4979889121578559,keloid
GSM71673,keloid_vs_unaffected_skin,0.6911300530830169,keloid,0.6911300530830169,0.4979889121578559,keloid
GSM71674,keloid_vs_unaffected_skin,0.4101831354491643,non_keloid,0.5898168645508357,0.4979889121578559,abstain
GSM71675,keloid_vs_unaffected_skin,0.5855146522949704,keloid,0.5855146522949704,0.4979889121578559,abstain
GSM71676,keloid_vs_unaffected_skin,0.37793547103363345,non_keloid,0.6220645289663665,0.4979889121578559,non_keloid
GSM71677,keloid_vs_unaffected_skin,0.42652870310310287,non_keloid,0.5734712968968971,0.4979889121578559,abstain
GSM71678,keloid_vs_unaffected_skin,0.1636132563766578,non_keloid,0.8363867436233422,0.4979889121578559,non_keloid
GSM71679,keloid_vs_unaffected_skin,0.3115533883117485,non_keloid,0.6884466116882515,0.4979889121578559,non_keloid
GSM71680,keloid_vs_unaffected_skin,0.5846044664203183,keloid,0.5846044664203183,0.4979889121578559,abstain
GSM71681,keloid_vs_unaffected_skin,0.3716196166616307,non_keloid,0.6283803833383693,0.4979889121578559,non_keloid
GSM71682,keloid_vs_unaffected_skin,0.5072098804591978,keloid,0.5072098804591978,0.4979889121578559,abstain
GSM71683,keloid_vs_unaffected_skin,0.5818863499839855,keloid,0.5818863499839855,0.4979889121578559,abstain
GSM71684,keloid_vs_unaffected_skin,0.14896371846716228,non_keloid,0.8510362815328377,0.4979889121578559,non_keloid
GSM71685,keloid_vs_unaffected_skin,0.3758539867302322,non_keloid,0.6241460132697678,0.4979889121578559,non_keloid
GSM71686,keloid_vs_unaffected_skin,0.5456974787067759,keloid,0.5456974787067759,0.4979889121578559,abstain
GSM71687,keloid_vs_unaffected_skin,0.7208696965440627,keloid,0.7208696965440627,0.4979889121578559,keloid
GSM71688,keloid_vs_unaffected_skin,0.3220017329310577,non_keloid,0.6779982670689423,0.4979889121578559,non_keloid
GSM71689,keloid_vs_unaffected_skin,0.7073167315123812,keloid,0.7073167315123812,0.4979889121578559,keloid
GSM71690,keloid_vs_unaffected_skin,0.36904093318204445,non_keloid,0.6309590668179555,0.4979889121578559,non_keloid
GSM71691,keloid_vs_unaffected_skin,0.2494354582276439,non_keloid,0.7505645417723561,0.4979889121578559,non_keloid
GSM71692,keloid_vs_unaffected_skin,0.6435675306137326,keloid,0.6435675306137326,0.4979889121578559,keloid
GSM71693,keloid_vs_unaffected_skin,0.7712863354543307,keloid,0.7712863354543307,0.4979889121578559,keloid
GSM71694,keloid_vs_unaffected_skin,0.5381031679569133,keloid,0.5381031679569133,0.4979889121578559,abstain
GSM71695,keloid_vs_unaffected_skin,0.5961742103387013,keloid,0.5961742103387013,0.4979889121578559,abstain
GSM71696,keloid_vs_unaffected_skin,0.5148843112952486,keloid,0.5148843112952486,0.4979889121578559,abstain
GSM71697,keloid_vs_unaffected_skin,0.5021780140096743,keloid,0.5021780140096743,0.4979889121578559,abstain
GSM71698,keloid_vs_unaffected_skin,0.5659113121261038,keloid,0.5659113121261038,0.4979889121578559,abstain
GSM71699,keloid_vs_unaffected_skin,0.5497960565007738,keloid,0.5497960565007738,0.4979889121578559,abstain
GSM71700,keloid_vs_unaffected_skin,0.6555553183697691,keloid,0.6555553183697691,0.4979889121578559,keloid
GSM71701,keloid_vs_unaffected_skin,0.520028131730587,keloid,0.520028131730587,0.4979889121578559,abstain
GSM71702,keloid_vs_unaffected_skin,0.7436858190693183,keloid,0.7436858190693183,0.4979889121578559,keloid
GSM71703,keloid_vs_unaffected_skin,0.5927461633565962,keloid,0.5927461633565962,0.4979889121578559,abstain
GSM71704,keloid_vs_unaffected_skin,0.6079043446058476,keloid,0.6079043446058476,0.4979889121578559,keloid
GSM71705,keloid_vs_unaffected_skin,0.5462518465937443,keloid,0.5462518465937443,0.4979889121578559,abstain
GSM71706,keloid_vs_unaffected_skin,0.4859591363501098,non_keloid,0.5140408636498902,0.4979889121578559,abstain
GSM71707,keloid_vs_unaffected_skin,0.4860104171518168,non_keloid,0.5139895828481832,0.4979889121578559,abstain
GSM71708,keloid_vs_unaffected_skin,0.5403881170017211,keloid,0.5403881170017211,0.4979889121578559,abstain
GSM71709,keloid_vs_unaffected_skin,0.7640001638432905,keloid,0.7640001638432905,0.4979889121578559,keloid
GSM71710,keloid_vs_unaffected_skin,0.7328660609588125,keloid,0.7328660609588125,0.4979889121578559,keloid
GSM71711,keloid_vs_unaffected_skin,0.480544677166436,non_keloid,0.519455322833564,0.4979889121578559,abstain
GSM71712,keloid_vs_unaffected_skin,0.445990324911717,non_keloid,0.554009675088283,0.4979889121578559,abstain
GSM71713,keloid_vs_unaffected_skin,0.5449398637241463,keloid,0.5449398637241463,0.4979889121578559,abstain
GSM71714,keloid_vs_unaffected_skin,0.6839437104602144,keloid,0.6839437104602144,0.4979889121578559,keloid
GSM71715,keloid_vs_unaffected_skin,0.4238043368320793,non_keloid,0.5761956631679207,0.4979889121578559,abstain
GSM71716,keloid_vs_unaffected_skin,0.5073070578386008,keloid,0.5073070578386008,0.4979889121578559,abstain
GSM71717,keloid_vs_unaffected_skin,0.6046540009536583,keloid,0.6046540009536583,0.4979889121578559,keloid
GSM71718,keloid_vs_unaffected_skin,0.5753282528522444,keloid,0.5753282528522444,0.4979889121578559,abstain
GSM71719,keloid_vs_unaffected_skin,0.8266606221719816,keloid,0.8266606221719816,0.4979889121578559,keloid
GSM71720,keloid_vs_unaffected_skin,0.6441445605279811,keloid,0.6441445605279811,0.4979889121578559,keloid
GSM71721,keloid_vs_unaffected_skin,0.3591465661435471,non_keloid,0.6408534338564529,0.4979889121578559,non_keloid
GSM71722,keloid_vs_unaffected_skin,0.674179259695604,keloid,0.674179259695604,0.4979889121578559,keloid
GSM71723,keloid_vs_unaffected_skin,0.8729039933160534,keloid,0.8729039933160534,0.4979889121578559,keloid
GSM71724,keloid_vs_unaffected_skin,0.8920766624937393,keloid,0.8920766624937393,0.4979889121578559,keloid
GSM71725,keloid_vs_unaffected_skin,0.4307878900689427,non_keloid,0.5692121099310573,0.4979889121578559,abstain
GSM71726,keloid_vs_unaffected_skin,0.26728019537041214,non_keloid,0.7327198046295879,0.4979889121578559,non_keloid
GSM71727,keloid_vs_unaffected_skin,0.3636719806701765,non_keloid,0.6363280193298235,0.4979889121578559,non_keloid
GSM71728,keloid_vs_unaffected_skin,0.3886039347333077,non_keloid,0.6113960652666923,0.4979889121578559,non_keloid
GSM71729,keloid_vs_unaffected_skin,0.5487548875542176,keloid,0.5487548875542176,0.4979889121578559,abstain
GSM71730,keloid_vs_unaffected_skin,0.18281919226011245,non_keloid,0.8171808077398875,0.4979889121578559,non_keloid
GSM71731,keloid_vs_unaffected_skin,0.8779310239386525,keloid,0.8779310239386525,0.4979889121578559,keloid
GSM71732,keloid_vs_unaffected_skin,0.6677664338974005,keloid,0.6677664338974005,0.4979889121578559,keloid
GSM71733,keloid_vs_unaffected_skin,0.7942421392387282,keloid,0.7942421392387282,0.4979889121578559,keloid
GSM71734,keloid_vs_unaffected_skin,0.5092416079293576,keloid,0.5092416079293576,0.4979889121578559,abstain
GSM71735,keloid_vs_unaffected_skin,0.634368329399255,keloid,0.634368329399255,0.4979889121578559,keloid
GSM71736,keloid_vs_unaffected_skin,0.533985193087678,keloid,0.533985193087678,0.4979889121578559,abstain
GSM71737,keloid_vs_unaffected_skin,0.537715930949072,keloid,0.537715930949072,0.4979889121578559,abstain
GSM71738,keloid_vs_unaffected_skin,0.728658085543924,keloid,0.728658085543924,0.4979889121578559,keloid
GSM71739,keloid_vs_unaffected_skin,0.7096892781804448,keloid,0.7096892781804448,0.4979889121578559,keloid
GSM71740,keloid_vs_unaffected_skin,0.515756042479308,keloid,0.515756042479308,0.4979889121578559,abstain
GSM4331585,keloid_vs_unaffected_skin,0.9475672637504748,keloid,0.9475672637504748,0.4979889121578559,keloid
GSM4331586,keloid_vs_unaffected_skin,0.8704021852081036,keloid,0.8704021852081036,0.4979889121578559,keloid
GSM4331587,keloid_vs_unaffected_skin,0.6545447635744501,keloid,0.6545447635744501,0.4979889121578559,keloid
GSM4331588,keloid_vs_unaffected_skin,0.5321661510840658,keloid,0.5321661510840658,0.4979889121578559,abstain
GSM4331589,keloid_vs_unaffected_skin,0.741014187879075,keloid,0.741014187879075,0.4979889121578559,keloid
GSM4331590,keloid_vs_unaffected_skin,0.23480319997191001,non_keloid,0.76519680002809,0.4979889121578559,non_keloid
GSM4331591,keloid_vs_unaffected_skin,0.5174072223234756,keloid,0.5174072223234756,0.4979889121578559,abstain
GSM4331592,keloid_vs_unaffected_skin,0.8618489759192567,keloid,0.8618489759192567,0.4979889121578559,keloid
GSM4331593,keloid_vs_unaffected_skin,0.8644101747624782,keloid,0.8644101747624782,0.4979889121578559,keloid
GSM4331594,keloid_vs_unaffected_skin,0.3198652703393956,non_keloid,0.6801347296606044,0.4979889121578559,non_keloid
GSM4331595,keloid_vs_unaffected_skin,0.4657419377130131,non_keloid,0.5342580622869869,0.4979889121578559,abstain
GSM4331596,keloid_vs_unaffected_skin,0.0673304601622371,non_keloid,0.9326695398377629,0.4979889121578559,non_keloid
GSM4331597,keloid_vs_unaffected_skin,0.46515359377531706,non_keloid,0.5348464062246829,0.4979889121578559,abstain
GSM4331598,keloid_vs_unaffected_skin,0.3946616718265934,non_keloid,0.6053383281734066,0.4979889121578559,non_keloid
GSM4331599,keloid_vs_unaffected_skin,0.5890831507335866,keloid,0.5890831507335866,0.4979889121578559,abstain
GSM4331600,keloid_vs_unaffected_skin,0.6625216702414132,keloid,0.6625216702414132,0.4979889121578559,keloid
GSM4331601,keloid_vs_unaffected_skin,0.44006603780611964,non_keloid,0.5599339621938804,0.4979889121578559,abstain
GSM4331602,keloid_vs_unaffected_skin,0.5314637915675028,keloid,0.5314637915675028,0.4979889121578559,abstain
GSM4331603,keloid_vs_unaffected_skin,0.5418297608099711,keloid,0.5418297608099711,0.4979889121578559,abstain
E-MTAB-2509_assay1,keloid_vs_unaffected_skin,0.3089938373479203,non_keloid,0.6910061626520797,0.4979889121578559,non_keloid
E-MTAB-2509_assay2,keloid_vs_unaffected_skin,0.3176377982068883,non_keloid,0.6823622017931117,0.4979889121578559,non_keloid
E-MTAB-2509_assay3,keloid_vs_unaffected_skin,0.6559191655320782,keloid,0.6559191655320782,0.4979889121578559,keloid
E-MTAB-2509_assay4,keloid_vs_unaffected_skin,0.45611214005484824,non_keloid,0.5438878599451518,0.4979889121578559,abstain
E-MTAB-2509_assay5,keloid_vs_unaffected_skin,0.35033321636148884,non_keloid,0.6496667836385112,0.4979889121578559,non_keloid
E-MTAB-2509_assay6,keloid_vs_unaffected_skin,0.8174503633294163,keloid,0.8174503633294163,0.4979889121578559,keloid
E-MTAB-2509_assay7,keloid_vs_unaffected_skin,0.039987026227892075,non_keloid,0.9600129737721079,0.4979889121578559,non_keloid
E-MTAB-2509_assay8,keloid_vs_unaffected_skin,0.5306544952732559,keloid,0.5306544952732559,0.4979889121578559,abstain
E-MTAB-2509_assay9,keloid_vs_unaffected_skin,0.4391819740794163,non_keloid,0.5608180259205837,0.4979889121578559,abstain
E-MTAB-2509_assay10,keloid_vs_unaffected_skin,0.6087091649251659,keloid,0.6087091649251659,0.4979889121578559,keloid
E-MTAB-2509_assay11,keloid_vs_unaffected_skin,0.8248666971463878,keloid,0.8248666971463878,0.4979889121578559,keloid
E-MTAB-2509_assay12,keloid_vs_unaffected_skin,0.6089019269743396,keloid,0.6089019269743396,0.4979889121578559,keloid
E-MTAB-2509_assay13,keloid_vs_unaffected_skin,0.6511788740238481,keloid,0.6511788740238481,0.4979889121578559,keloid
E-MTAB-2509_assay14,keloid_vs_unaffected_skin,0.5581018550092935,keloid,0.5581018550092935,0.4979889121578559,abstain
E-MTAB-2509_assay15,keloid_vs_unaffected_skin,0.7120857851391826,keloid,0.7120857851391826,0.4979889121578559,keloid
E-MTAB-2509_assay16,keloid_vs_unaffected_skin,0.3635214338479198,non_keloid,0.6364785661520802,0.4979889121578559,non_keloid
E-MTAB-2509_assay17,keloid_vs_unaffected_skin,0.7254750179544394,keloid,0.7254750179544394,0.4979889121578559,keloid
E-MTAB-2509_assay18,keloid_vs_unaffected_skin,0.5260295540209385,keloid,0.5260295540209385,0.4979889121578559,abstain
E-MTAB-2509_assay19,keloid_vs_unaffected_skin,0.6842419614948283,keloid,0.6842419614948283,0.4979889121578559,keloid
E-MTAB-2509_assay20,keloid_vs_unaffected_skin,0.25663853857869656,non_keloid,0.7433614614213034,0.4979889121578559,non_keloid
E-MTAB-2509_assay21,keloid_vs_unaffected_skin,0.6387070733210218,keloid,0.6387070733210218,0.4979889121578559,keloid
E-MTAB-2509_assay22,keloid_vs_unaffected_skin,0.725808192798236,keloid,0.725808192798236,0.4979889121578559,keloid
E-MTAB-2509_assay23,keloid_vs_unaffected_skin,0.651241825222882,keloid,0.651241825222882,0.4979889121578559,keloid
E-MTAB-2509_assay24,keloid_vs_unaffected_skin,0.5076893069302133,keloid,0.5076893069302133,0.4979889121578559,abstain
E-MTAB-2509_assay25,keloid_vs_unaffected_skin,0.7397888292323103,keloid,0.7397888292323103,0.4979889121578559,keloid
E-MTAB-2509_assay26,keloid_vs_unaffected_skin,0.7837324176430017,keloid,0.7837324176430017,0.4979889121578559,keloid
E-MTAB-2509_assay27,keloid_vs_unaffected_skin,0.7123873514723827,keloid,0.7123873514723827,0.4979889121578559,keloid
E-MTAB-4945_Sample_25,keloid_vs_unaffected_skin,0.623809335645032,keloid,0.623809335645032,0.4979889121578559,keloid
E-MTAB-4945_Sample_26,keloid_vs_unaffected_skin,0.34524602178621866,non_keloid,0.6547539782137813,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_27,keloid_vs_unaffected_skin,0.7285478902024538,keloid,0.7285478902024538,0.4979889121578559,keloid
E-MTAB-4945_Sample_28,keloid_vs_unaffected_skin,0.5290738779812574,keloid,0.5290738779812574,0.4979889121578559,abstain
E-MTAB-4945_Sample_29,keloid_vs_unaffected_skin,0.4181159933213767,non_keloid,0.5818840066786233,0.4979889121578559,abstain
E-MTAB-4945_Sample_30,keloid_vs_unaffected_skin,0.7852867259838476,keloid,0.7852867259838476,0.4979889121578559,keloid
E-MTAB-4945_Sample_31,keloid_vs_unaffected_skin,0.798166317053017,keloid,0.798166317053017,0.4979889121578559,keloid
E-MTAB-4945_Sample_32,keloid_vs_unaffected_skin,0.7086732104778369,keloid,0.7086732104778369,0.4979889121578559,keloid
E-MTAB-4945_Sample_1,keloid_vs_unaffected_skin,0.32221405023528416,non_keloid,0.6777859497647158,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_2,keloid_vs_unaffected_skin,0.29462316243142994,non_keloid,0.7053768375685701,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_3,keloid_vs_unaffected_skin,0.5140630582874612,keloid,0.5140630582874612,0.4979889121578559,abstain
E-MTAB-4945_Sample_4,keloid_vs_unaffected_skin,0.2367377162379375,non_keloid,0.7632622837620625,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_5,keloid_vs_unaffected_skin,0.5332769868873257,keloid,0.5332769868873257,0.4979889121578559,abstain
E-MTAB-4945_Sample_6,keloid_vs_unaffected_skin,0.5682257364998757,keloid,0.5682257364998757,0.4979889121578559,abstain
E-MTAB-4945_Sample_7,keloid_vs_unaffected_skin,0.6554802297205791,keloid,0.6554802297205791,0.4979889121578559,keloid
E-MTAB-4945_Sample_8,keloid_vs_unaffected_skin,0.7479780910745546,keloid,0.7479780910745546,0.4979889121578559,keloid
E-MTAB-4945_Sample_9,keloid_vs_unaffected_skin,0.28152809983740257,non_keloid,0.7184719001625974,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_10,keloid_vs_unaffected_skin,0.7019834204989556,keloid,0.7019834204989556,0.4979889121578559,keloid
E-MTAB-4945_Sample_11,keloid_vs_unaffected_skin,0.3728516004811535,non_keloid,0.6271483995188465,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_12,keloid_vs_unaffected_skin,0.7588890549807914,keloid,0.7588890549807914,0.4979889121578559,keloid
E-MTAB-4945_Sample_13,keloid_vs_unaffected_skin,0.33104195690070204,non_keloid,0.668958043099298,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_14,keloid_vs_unaffected_skin,0.6491858545801312,keloid,0.6491858545801312,0.4979889121578559,keloid
E-MTAB-4945_Sample_15,keloid_vs_unaffected_skin,0.26063538687565835,non_keloid,0.7393646131243417,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_16,keloid_vs_unaffected_skin,0.7567545463769073,keloid,0.7567545463769073,0.4979889121578559,keloid
E-MTAB-4945_Sample_17,keloid_vs_unaffected_skin,0.46312087738748753,non_keloid,0.5368791226125125,0.4979889121578559,abstain
E-MTAB-4945_Sample_18,keloid_vs_unaffected_skin,0.5979806594894931,keloid,0.5979806594894931,0.4979889121578559,abstain
E-MTAB-4945_Sample_19,keloid_vs_unaffected_skin,0.528555590010175,keloid,0.528555590010175,0.4979889121578559,abstain
E-MTAB-4945_Sample_20,keloid_vs_unaffected_skin,0.45096678453858374,non_keloid,0.5490332154614163,0.4979889121578559,abstain
E-MTAB-4945_Sample_21,keloid_vs_unaffected_skin,0.26455446387087056,non_keloid,0.7354455361291294,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_22,keloid_vs_unaffected_skin,0.6007473621528412,keloid,0.6007473621528412,0.4979889121578559,keloid
E-MTAB-4945_Sample_23,keloid_vs_unaffected_skin,0.6592398994212736,keloid,0.6592398994212736,0.4979889121578559,keloid
E-MTAB-4945_Sample_24,keloid_vs_unaffected_skin,0.5226746858782327,keloid,0.5226746858782327,0.4979889121578559,abstain
E-MTAB-4945_Sample_33,keloid_vs_unaffected_skin,0.36070042263574675,non_keloid,0.6392995773642532,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_34,keloid_vs_unaffected_skin,0.6865127360631502,keloid,0.6865127360631502,0.4979889121578559,keloid
E-MTAB-4945_Sample_35,keloid_vs_unaffected_skin,0.4453117151555924,non_keloid,0.5546882848444076,0.4979889121578559,abstain
E-MTAB-4945_Sample_36,keloid_vs_unaffected_skin,0.670472466948514,keloid,0.670472466948514,0.4979889121578559,keloid
E-MTAB-4945_Sample_37,keloid_vs_unaffected_skin,0.3380192186819012,non_keloid,0.6619807813180988,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_38,keloid_vs_unaffected_skin,0.7688340734501193,keloid,0.7688340734501193,0.4979889121578559,keloid
E-MTAB-4945_Sample_39,keloid_vs_unaffected_skin,0.3739385873616047,non_keloid,0.6260614126383953,0.4979889121578559,non_keloid
E-MTAB-4945_Sample_40,keloid_vs_unaffected_skin,0.49477276878948273,non_keloid,0.5052272312105173,0.4979889121578559,abstain
JKR491-163/BA_Normal_Normal_410,keloid_vs_unaffected_skin,0.46565386798691755,non_keloid,0.5343461320130825,0.4979889121578559,abstain
JKR782-003_Keloid_LS_K5,keloid_vs_unaffected_skin,0.5940793217066775,keloid,0.5940793217066775,0.4979889121578559,abstain
JKR782-003_Keloid_LS_K4,keloid_vs_unaffected_skin,0.6943026514321258,keloid,0.6943026514321258,0.4979889121578559,keloid
JKR782-004_Keloid_NL_K6,keloid_vs_unaffected_skin,0.6385671260374735,keloid,0.6385671260374735,0.4979889121578559,keloid
JKR782-001_Keloid_LS_K2,keloid_vs_unaffected_skin,0.6699374766769284,keloid,0.6699374766769284,0.4979889121578559,keloid
N2_Normal_Normal_N2,keloid_vs_unaffected_skin,0.45860834054466415,non_keloid,0.5413916594553358,0.4979889121578559,abstain
JKR782-003_Keloid_NL_K3,keloid_vs_unaffected_skin,0.5332591936349567,keloid,0.5332591936349567,0.4979889121578559,abstain
N20_Normal_Normal_N20,keloid_vs_unaffected_skin,0.4990611335553533,keloid,0.5009388664446467,0.4979889121578559,abstain
N3_Normal_Normal_N3,keloid_vs_unaffected_skin,0.3264031890990797,non_keloid,0.6735968109009203,0.4979889121578559,non_keloid
