sample_id,endpoint,prob_keloid,pred_label,confidence,decision_threshold,decision
GSM71724,fibroblast_keloid_binary,0.2959258798537824,non_keloid,0.7040741201462176,0.4842749168828799,non_keloid
GSM71725,fibroblast_keloid_binary,0.5845832769109607,keloid,0.5845832769109607,0.4842749168828799,abstain
GSM71726,fibroblast_keloid_binary,0.5721758143120337,keloid,0.5721758143120337,0.4842749168828799,abstain
GSM71727,fibroblast_keloid_binary,0.5807752687424443,keloid,0.5807752687424443,0.4842749168828799,abstain
GSM71728,fibroblast_keloid_binary,0.5781571125753122,keloid,0.5781571125753122,0.4842749168828799,abstain
GSM71729,fibroblast_keloid_binary,0.35936908253231314,non_keloid,0.6406309174676869,0.4842749168828799,non_keloid
GSM71730,fibroblast_keloid_binary,0.549027601322549,keloid,0.549027601322549,0.4842749168828799,abstain
GSM71731,fibroblast_keloid_binary,0.3280932741509921,non_keloid,0.6719067258490079,0.4842749168828799,non_keloid
GSM71732,fibroblast_keloid_binary,0.5180734754260006,keloid,0.5180734754260006,0.4842749168828799,abstain
GSM71733,fibroblast_keloid_binary,0.4457820252325495,non_keloid,0.5542179747674505,0.4842749168828799,abstain
GSM71734,fibroblast_keloid_binary,0.6321362989617874,keloid,0.6321362989617874,0.4842749168828799,keloid
GSM71735,fibroblast_keloid_binary,0.47164962184395876,non_keloid,0.5283503781560412,0.4842749168828799,abstain
GSM71736,fibroblast_keloid_binary,0.5380058784564516,keloid,0.5380058784564516,0.4842749168828799,abstain
GSM71737,fibroblast_keloid_binary,0.5392117748980519,keloid,0.5392117748980519,0.4842749168828799,abstain
GSM71738,fibroblast_keloid_binary,0.4090345046949059,non_keloid,0.5909654953050941,0.4842749168828799,abstain
GSM71739,fibroblast_keloid_binary,0.4794491564705311,non_keloid,0.5205508435294689,0.4842749168828799,abstain
GSM71740,fibroblast_keloid_binary,0.50252213875111,keloid,0.50252213875111,0.4842749168828799,abstain
GSM4331585,fibroblast_keloid_binary,0.31715985785773937,non_keloid,0.6828401421422606,0.4842749168828799,non_keloid
GSM4331586,fibroblast_keloid_binary,0.33011540649081295,non_keloid,0.669884593509187,0.4842749168828799,non_keloid
GSM4331587,fibroblast_keloid_binary,0.661720306245469,keloid,0.661720306245469,0.4842749168828799,keloid
GSM4331588,fibroblast_keloid_binary,0.6709047983290336,keloid,0.6709047983290336,0.4842749168828799,keloid
GSM4331589,fibroblast_keloid_binary,0.5657173431617241,keloid,0.5657173431617241,0.4842749168828799,abstain
GSM4331590,fibroblast_keloid_binary,0.5647621463025652,keloid,0.5647621463025652,0.4842749168828799,abstain
GSM4331591,fibroblast_keloid_binary,0.5621097683666667,keloid,0.5621097683666667,0.4842749168828799,abstain
GSM4331592,fibroblast_keloid_binary,0.48867220156746827,keloid,0.5113277984325317,0.4842749168828799,abstain
GSM4331593,fibroblast_keloid_binary,0.3967310844776307,non_keloid,0.6032689155223693,0.4842749168828799,non_keloid
GSM4331594,fibroblast_keloid_binary,0.3547656432705938,non_keloid,0.6452343567294062,0.4842749168828799,non_keloid
GSM4331595,fibroblast_keloid_binary,0.4353291742331652,non_keloid,0.5646708257668348,0.4842749168828799,abstain
GSM4331596,fibroblast_keloid_binary,0.5404533689287121,keloid,0.5404533689287121,0.4842749168828799,abstain
GSM4331597,fibroblast_keloid_binary,0.5004528688812071,keloid,0.5004528688812071,0.4842749168828799,abstain
GSM4331598,fibroblast_keloid_binary,0.5423822369706939,keloid,0.5423822369706939,0.4842749168828799,abstain
GSM4331599,fibroblast_keloid_binary,0.5288237184468569,keloid,0.5288237184468569,0.4842749168828799,abstain
GSM4331600,fibroblast_keloid_binary,0.3520219954416669,non_keloid,0.6479780045583331,0.4842749168828799,non_keloid
GSM4331601,fibroblast_keloid_binary,0.3992672520035897,non_keloid,0.6007327479964103,0.4842749168828799,non_keloid
GSM4331602,fibroblast_keloid_binary,0.37176763631505605,non_keloid,0.628232363684944,0.4842749168828799,non_keloid
GSM4331603,fibroblast_keloid_binary,0.41778313439403847,non_keloid,0.5822168656059615,0.4842749168828799,abstain
E-MTAB-2509_assay1,fibroblast_keloid_binary,0.5281323585193236,keloid,0.5281323585193236,0.4842749168828799,abstain
E-MTAB-2509_assay2,fibroblast_keloid_binary,0.5483669850316452,keloid,0.5483669850316452,0.4842749168828799,abstain
E-MTAB-2509_assay3,fibroblast_keloid_binary,0.4423985009902165,non_keloid,0.5576014990097835,0.4842749168828799,abstain
E-MTAB-2509_assay4,fibroblast_keloid_binary,0.6403844108848229,keloid,0.6403844108848229,0.4842749168828799,keloid
E-MTAB-2509_assay5,fibroblast_keloid_binary,0.5199510525002992,keloid,0.5199510525002992,0.4842749168828799,abstain
E-MTAB-2509_assay6,fibroblast_keloid_binary,0.48060241666853043,non_keloid,0.5193975833314696,0.4842749168828799,abstain
E-MTAB-2509_assay7,fibroblast_keloid_binary,0.6327968995307884,keloid,0.6327968995307884,0.4842749168828799,keloid
E-MTAB-2509_assay8,fibroblast_keloid_binary,0.4884429461793829,keloid,0.5115570538206171,0.4842749168828799,abstain
E-MTAB-2509_assay9,fibroblast_keloid_binary,0.476212974705179,non_keloid,0.523787025294821,0.4842749168828799,abstain
E-MTAB-2509_assay10,fibroblast_keloid_binary,0.5258374825973564,keloid,0.5258374825973564,0.4842749168828799,abstain
E-MTAB-2509_assay11,fibroblast_keloid_binary,0.4657504959365115,non_keloid,0.5342495040634885,0.4842749168828799,abstain
E-MTAB-2509_assay12,fibroblast_keloid_binary,0.3710102844970954,non_keloid,0.6289897155029046,0.4842749168828799,non_keloid
E-MTAB-2509_assay13,fibroblast_keloid_binary,0.5484015911734423,keloid,0.5484015911734423,0.4842749168828799,abstain
E-MTAB-2509_assay14,fibroblast_keloid_binary,0.5816512873496325,keloid,0.5816512873496325,0.4842749168828799,abstain
E-MTAB-2509_assay15,fibroblast_keloid_binary,0.4016134672934897,non_keloid,0.5983865327065103,0.4842749168828799,abstain
E-MTAB-2509_assay16,fibroblast_keloid_binary,0.590525824622941,keloid,0.590525824622941,0.4842749168828799,abstain
E-MTAB-2509_assay17,fibroblast_keloid_binary,0.5234804058305651,keloid,0.5234804058305651,0.4842749168828799,abstain
E-MTAB-2509_assay18,fibroblast_keloid_binary,0.5391733099959981,keloid,0.5391733099959981,0.4842749168828799,abstain
E-MTAB-2509_assay19,fibroblast_keloid_binary,0.4540229616573862,non_keloid,0.5459770383426138,0.4842749168828799,abstain
E-MTAB-2509_assay20,fibroblast_keloid_binary,0.3782436962815984,non_keloid,0.6217563037184016,0.4842749168828799,non_keloid
E-MTAB-2509_assay21,fibroblast_keloid_binary,0.42510596202060447,non_keloid,0.5748940379793955,0.4842749168828799,abstain
E-MTAB-2509_assay22,fibroblast_keloid_binary,0.5624335324801946,keloid,0.5624335324801946,0.4842749168828799,abstain
E-MTAB-2509_assay23,fibroblast_keloid_binary,0.49197246998838073,keloid,0.5080275300116193,0.4842749168828799,abstain
E-MTAB-2509_assay24,fibroblast_keloid_binary,0.5713729946844928,keloid,0.5713729946844928,0.4842749168828799,abstain
E-MTAB-2509_assay25,fibroblast_keloid_binary,0.3942673072830124,non_keloid,0.6057326927169876,0.4842749168828799,non_keloid
E-MTAB-2509_assay26,fibroblast_keloid_binary,0.4906858421005791,keloid,0.5093141578994209,0.4842749168828799,abstain
E-MTAB-2509_assay27,fibroblast_keloid_binary,0.5269408762242083,keloid,0.5269408762242083,0.4842749168828799,abstain
E-MTAB-4945_Sample_25,fibroblast_keloid_binary,0.4315146331270475,non_keloid,0.5684853668729525,0.4842749168828799,abstain
E-MTAB-4945_Sample_26,fibroblast_keloid_binary,0.5757222347718672,keloid,0.5757222347718672,0.4842749168828799,abstain
E-MTAB-4945_Sample_27,fibroblast_keloid_binary,0.33118029329940535,non_keloid,0.6688197067005947,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_28,fibroblast_keloid_binary,0.3855336928332014,non_keloid,0.6144663071667986,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_29,fibroblast_keloid_binary,0.5494691367062325,keloid,0.5494691367062325,0.4842749168828799,abstain
E-MTAB-4945_Sample_30,fibroblast_keloid_binary,0.5654432900434759,keloid,0.5654432900434759,0.4842749168828799,abstain
E-MTAB-4945_Sample_31,fibroblast_keloid_binary,0.4821085171564884,non_keloid,0.5178914828435116,0.4842749168828799,abstain
E-MTAB-4945_Sample_32,fibroblast_keloid_binary,0.6710859647708818,keloid,0.6710859647708818,0.4842749168828799,keloid
E-MTAB-4945_Sample_1,fibroblast_keloid_binary,0.6522492975966125,keloid,0.6522492975966125,0.4842749168828799,keloid
E-MTAB-4945_Sample_2,fibroblast_keloid_binary,0.5515648624524137,keloid,0.5515648624524137,0.4842749168828799,abstain
E-MTAB-4945_Sample_3,fibroblast_keloid_binary,0.6238411224556852,keloid,0.6238411224556852,0.4842749168828799,keloid
E-MTAB-4945_Sample_4,fibroblast_keloid_binary,0.6529326943220355,keloid,0.6529326943220355,0.4842749168828799,keloid
E-MTAB-4945_Sample_5,fibroblast_keloid_binary,0.561594421332354,keloid,0.561594421332354,0.4842749168828799,abstain
E-MTAB-4945_Sample_6,fibroblast_keloid_binary,0.5537429820928788,keloid,0.5537429820928788,0.4842749168828799,abstain
E-MTAB-4945_Sample_7,fibroblast_keloid_binary,0.3399087946848214,non_keloid,0.6600912053151786,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_8,fibroblast_keloid_binary,0.39561100112223746,non_keloid,0.6043889988777625,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_9,fibroblast_keloid_binary,0.6178243403860072,keloid,0.6178243403860072,0.4842749168828799,keloid
E-MTAB-4945_Sample_10,fibroblast_keloid_binary,0.2742110266482978,non_keloid,0.7257889733517022,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_11,fibroblast_keloid_binary,0.46871158943482316,non_keloid,0.5312884105651768,0.4842749168828799,abstain
E-MTAB-4945_Sample_12,fibroblast_keloid_binary,0.3698609334957097,non_keloid,0.6301390665042903,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_13,fibroblast_keloid_binary,0.5708611958685149,keloid,0.5708611958685149,0.4842749168828799,abstain
E-MTAB-4945_Sample_14,fibroblast_keloid_binary,0.4500160067165152,non_keloid,0.5499839932834848,0.4842749168828799,abstain
E-MTAB-4945_Sample_15,fibroblast_keloid_binary,0.5874646384053298,keloid,0.5874646384053298,0.4842749168828799,abstain
E-MTAB-4945_Sample_16,fibroblast_keloid_binary,0.4263718394061866,non_keloid,0.5736281605938134,0.4842749168828799,abstain
E-MTAB-4945_Sample_17,fibroblast_keloid_binary,0.7245748562568055,keloid,0.7245748562568055,0.4842749168828799,keloid
E-MTAB-4945_Sample_18,fibroblast_keloid_binary,0.654383910517662,keloid,0.654383910517662,0.4842749168828799,keloid
E-MTAB-4945_Sample_19,fibroblast_keloid_binary,0.6600284093580402,keloid,0.6600284093580402,0.4842749168828799,keloid
E-MTAB-4945_Sample_20,fibroblast_keloid_binary,0.7119698757859542,keloid,0.7119698757859542,0.4842749168828799,keloid
E-MTAB-4945_Sample_21,fibroblast_keloid_binary,0.6135624713226473,keloid,0.6135624713226473,0.4842749168828799,keloid
E-MTAB-4945_Sample_22,fibroblast_keloid_binary,0.5379795040381392,keloid,0.5379795040381392,0.4842749168828799,abstain
E-MTAB-4945_Sample_23,fibroblast_keloid_binary,0.3677072721557191,non_keloid,0.6322927278442809,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_24,fibroblast_keloid_binary,0.3760500169288393,non_keloid,0.6239499830711607,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_33,fibroblast_keloid_binary,0.6187153083763367,keloid,0.6187153083763367,0.4842749168828799,keloid
E-MTAB-4945_Sample_34,fibroblast_keloid_binary,0.5029492871894092,keloid,0.5029492871894092,0.4842749168828799,abstain
E-MTAB-4945_Sample_35,fibroblast_keloid_binary,0.646616239967777,keloid,0.646616239967777,0.4842749168828799,keloid
E-MTAB-4945_Sample_36,fibroblast_keloid_binary,0.4757414813145988,non_keloid,0.5242585186854012,0.4842749168828799,abstain
E-MTAB-4945_Sample_37,fibroblast_keloid_binary,0.4956208160930641,keloid,0.5043791839069359,0.4842749168828799,abstain
E-MTAB-4945_Sample_38,fibroblast_keloid_binary,0.2786674229052998,non_keloid,0.7213325770947002,0.4842749168828799,non_keloid
E-MTAB-4945_Sample_39,fibroblast_keloid_binary,0.6226336696343779,keloid,0.6226336696343779,0.4842749168828799,keloid
E-MTAB-4945_Sample_40,fibroblast_keloid_binary,0.661050931596744,keloid,0.661050931596744,0.4842749168828799,keloid
JKR491-163/BA_Normal_Normal_410,fibroblast_keloid_binary,0.6508980498431896,keloid,0.6508980498431896,0.4842749168828799,keloid
JKR782-003_Keloid_LS_K5,fibroblast_keloid_binary,0.332814467459696,non_keloid,0.667185532540304,0.4842749168828799,non_keloid
JKR782-003_Keloid_LS_K4,fibroblast_keloid_binary,0.4070442673076152,non_keloid,0.5929557326923848,0.4842749168828799,abstain
JKR782-004_Keloid_NL_K6,fibroblast_keloid_binary,0.6332391272631732,keloid,0.6332391272631732,0.4842749168828799,keloid
JKR782-001_Keloid_LS_K2,fibroblast_keloid_binary,0.3698554760473337,non_keloid,0.6301445239526663,0.4842749168828799,non_keloid
N2_Normal_Normal_N2,fibroblast_keloid_binary,0.6653409968932377,keloid,0.6653409968932377,0.4842749168828799,keloid
JKR782-003_Keloid_NL_K3,fibroblast_keloid_binary,0.5893077265247912,keloid,0.5893077265247912,0.4842749168828799,abstain
N20_Normal_Normal_N20,fibroblast_keloid_binary,0.5281556394269622,keloid,0.5281556394269622,0.4842749168828799,abstain
N3_Normal_Normal_N3,fibroblast_keloid_binary,0.6391693248021301,keloid,0.6391693248021301,0.4842749168828799,keloid
N19_Normal_Normal_N19,fibroblast_keloid_binary,0.6698043138577316,keloid,0.6698043138577316,0.4842749168828799,keloid
N1_Normal_Normal_N1,fibroblast_keloid_binary,0.6693038347239477,keloid,0.6693038347239477,0.4842749168828799,keloid
JKR782-004_Keloid_LS_K7,fibroblast_keloid_binary,0.33019012016400495,non_keloid,0.669809879835995,0.4842749168828799,non_keloid
JKR782-001_Keloid_NL_K1,fibroblast_keloid_binary,0.6911340790867755,keloid,0.6911340790867755,0.4842749168828799,keloid
Keloid_01,fibroblast_keloid_binary,0.3630055155659174,non_keloid,0.6369944844340826,0.4842749168828799,non_keloid
Keloid_02,fibroblast_keloid_binary,0.5062290328595171,keloid,0.5062290328595171,0.4842749168828799,abstain
Keloid_03,fibroblast_keloid_binary,0.3841825199646911,non_keloid,0.6158174800353089,0.4842749168828799,non_keloid
Keloid_04,fibroblast_keloid_binary,0.46491037822036363,non_keloid,0.5350896217796364,0.4842749168828799,abstain
