task,feature_set,model,accuracy_mean,accuracy_std,accuracy_count,weighted_f1_mean,weighted_f1_std,weighted_f1_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,macro_f1_mean,macro_f1_std,macro_f1_count,auroc_mean,auroc_std,auroc_count
cell_type,shared_genes,hist_gradient_boosting,0.2513694366635543,0.31346666782223925,21,0.1674881648565859,0.3483122348957793,21,0.2492819349962207,0.31435629365845347,21,0.167005296270555,0.3485133957463665,21,,,0
cell_type,shared_genes_plus_modules,hist_gradient_boosting,0.2513694366635543,0.31346666782223925,21,0.1674881648565859,0.3483122348957793,21,0.2492819349962207,0.31435629365845347,21,0.167005296270555,0.3485133957463665,21,,,0
cell_type,modules_only,stratified_random,0.14845493753056777,0.10406852763580567,21,0.13109036207075422,0.09667987999093977,21,0.14656084656084656,0.10394209225955509,21,0.10015873015873017,0.07230959306120625,21,,,0
cell_type,shared_genes,stratified_random,0.14845493753056777,0.10406852763580567,21,0.13109036207075422,0.09667987999093977,21,0.14656084656084656,0.10394209225955509,21,0.10015873015873017,0.07230959306120625,21,,,0
cell_type,shared_genes_plus_modules,stratified_random,0.14845493753056777,0.10406852763580567,21,0.13109036207075422,0.09667987999093977,21,0.14656084656084656,0.10394209225955509,21,0.10015873015873017,0.07230959306120625,21,,,0
cell_type,modules_only,small_mlp,0.0985116268729714,0.12171666375128981,21,0.07212212045311953,0.1042255865187069,21,0.0980914588057445,0.12187564362729823,21,0.06703304778701605,0.09640885779689155,21,,,0
cell_type,modules_only,hist_gradient_boosting,0.15613134142545906,0.10217632344653461,21,0.06204598798583761,0.10126465780488497,21,0.15404383975812547,0.10286412526574004,21,0.059578992415679724,0.09884099709652432,21,,,0
cell_type,modules_only,majority,0.12892045707171756,0.014730622328832012,21,0.029733062815769578,0.006275457629225636,21,0.12683295540438397,0.015450974670478417,21,0.029250194229738676,0.00631414453517488,21,,,0
cell_type,shared_genes,majority,0.12892045707171756,0.014730622328832012,21,0.029733062815769578,0.006275457629225636,21,0.12683295540438397,0.015450974670478417,21,0.029250194229738676,0.00631414453517488,21,,,0
cell_type,shared_genes_plus_modules,majority,0.12892045707171756,0.014730622328832012,21,0.029733062815769578,0.006275457629225636,21,0.12683295540438397,0.015450974670478417,21,0.029250194229738676,0.00631414453517488,21,,,0
keloid_binary,shared_genes_plus_modules,elastic_net_logreg,0.6744688548053179,0.16612480890348746,23,0.6535798207439923,0.17894960895808418,23,0.6508183129917771,0.17794479223024334,23,0.6178284527180654,0.18030395837944932,23,0.6976478496191041,0.2139723552139741,23
keloid_binary,modules_only,linear_svm,0.6292998477603264,0.12871964564984786,23,0.6157031402055829,0.13402974072410756,23,0.5935744844811498,0.14464790013597395,23,0.5695375778136331,0.15307210013243552,23,0.6229902555728178,0.18209506335668685,23
keloid_binary,modules_only,elastic_net_logreg,0.6233703580363461,0.1468493835222892,23,0.6109855521452391,0.14961851111925667,23,0.5889735888609248,0.1584750999731186,23,0.5660215537754077,0.16473338832513731,23,0.6259060018197897,0.17862180120497584,23
keloid_binary,shared_genes,elastic_net_logreg,0.6353924141869429,0.16702475556169932,23,0.5927819217968854,0.20251229344255828,23,0.6217703706553458,0.16136078222345732,23,0.5604563762321148,0.18329533476445636,23,0.7030122302936163,0.20498836182777078,23
keloid_binary,shared_genes_plus_modules,hist_gradient_boosting,0.6132615881666045,0.15466408368465395,23,0.5892037975884568,0.16862849424688012,23,0.6034401316976276,0.15753555244916004,23,0.5565399218576627,0.1657612408465197,23,0.6291452882699045,0.17772931391780364,23
keloid_binary,shared_genes_plus_modules,small_mlp,0.5993517996468765,0.13905237932874068,23,0.5763606541292843,0.1755087453962243,23,0.6108785366204381,0.1294022065389649,23,0.5539637634132843,0.15117476098164012,23,0.6701800592132328,0.15232726363542828,23
keloid_binary,shared_genes,linear_svm,0.618740542567321,0.16668796513570797,23,0.568107848222178,0.21094703067200213,23,0.6120405109232216,0.14768733524767838,23,0.5406504003810205,0.18431774518705232,23,0.7129774689340249,0.1983995011764517,23
keloid_binary,modules_only,hist_gradient_boosting,0.5834496231924576,0.14436815391417399,23,0.5648453851438157,0.14936305456050022,23,0.5729303230858912,0.13376765961453557,23,0.531167835355186,0.1415136079531371,23,0.6027393143260061,0.18334725617682945,23
keloid_binary,modules_only,small_mlp,0.5845015326455658,0.13896907965593838,23,0.559818266936739,0.15420930040780506,23,0.5980973541822137,0.11519750548229836,23,0.5375477753608217,0.1437502384510728,23,0.6517742450357327,0.14999374329417156,23
keloid_binary,shared_genes_plus_modules,linear_svm,0.57011608356175,0.17359504894857145,23,0.5485639483769659,0.17131411565225152,23,0.5250479957263751,0.16980934111000914,23,0.49624169692598463,0.16647156692520346,23,0.5925596056805883,0.19607483042738044,23
keloid_binary,modules_only,knn,0.5494831271960685,0.15730728104880481,23,0.5312853150753607,0.15778745406567288,23,0.528448577376519,0.14176392332533796,23,0.4905108671947139,0.14818433541421872,23,0.5302587280310538,0.17881456908614027,23
keloid_binary,modules_only,random_forest,0.5530135829594144,0.173029699647693,23,0.5245762501257782,0.19429355204780294,23,0.5618108435113057,0.1546068862712447,23,0.502688077052148,0.17599959467999451,23,0.6030047075036749,0.16475521588047462,23
keloid_binary,shared_genes,hist_gradient_boosting,0.5765471596869169,0.15534694259284554,23,0.5228854519254749,0.1926732888151665,23,0.5575349630879421,0.13107278474966688,23,0.4848434738044869,0.16853472581358006,23,0.6107237225985334,0.16696208048993544,23
keloid_binary,shared_genes_plus_modules,random_forest,0.547214162604756,0.16781676534211123,23,0.49681086540212127,0.1862811158902082,23,0.5478311208673068,0.1398039280581591,23,0.47029094634318214,0.16604155043699143,23,0.5896740976323894,0.18981546438949617,23
keloid_binary,shared_genes,random_forest,0.547830380902902,0.1536742671375687,23,0.4874235504543442,0.1863788324053009,23,0.5518792756104055,0.12417660775324121,23,0.46213553245734,0.1617880415591648,23,0.6002463734775215,0.19609198452061255,23
keloid_binary,shared_genes_plus_modules,knn,0.5204644070134062,0.14599411152877548,23,0.4795301110039825,0.14580090360469133,23,0.47972021122048936,0.12090165977212444,23,0.428517922944427,0.11135243795987622,23,0.5004337309133067,0.1684871199417657,23
keloid_binary,modules_only,stratified_random,0.4542889497116674,0.11846458173881308,23,0.46739659648754933,0.11977114443614434,23,0.45305724489721827,0.12485579417687317,23,0.43783074536655003,0.11531298270064104,23,0.45305724489721827,0.12485579417687317,23
keloid_binary,shared_genes,stratified_random,0.4542889497116674,0.11846458173881308,23,0.46739659648754933,0.11977114443614434,23,0.45305724489721827,0.12485579417687317,23,0.43783074536655003,0.11531298270064104,23,0.45305724489721827,0.12485579417687317,23
keloid_binary,shared_genes_plus_modules,stratified_random,0.4542889497116674,0.11846458173881308,23,0.46739659648754933,0.11977114443614434,23,0.45305724489721827,0.12485579417687317,23,0.43783074536655003,0.11531298270064104,23,0.45305724489721827,0.12485579417687317,23
keloid_binary,shared_genes,knn,0.5478734641507539,0.12466205600361902,23,0.44368793455541045,0.16641361723945775,23,0.5244203891161315,0.10371458923292017,23,0.40267206427153585,0.11660484640744515,23,0.5536631353031016,0.15182906342860547,23
keloid_binary,modules_only,majority,0.49387766772858993,0.1689581798675159,23,0.3437557223459295,0.18031110450023552,23,0.5,0.0,23,0.3219998065556252,0.0802992838087235,23,0.5,0.0,23
keloid_binary,shared_genes,majority,0.49387766772858993,0.1689581798675159,23,0.3437557223459295,0.18031110450023552,23,0.5,0.0,23,0.3219998065556252,0.0802992838087235,23,0.5,0.0,23
keloid_binary,shared_genes_plus_modules,majority,0.49387766772858993,0.1689581798675159,23,0.3437557223459295,0.18031110450023552,23,0.5,0.0,23,0.3219998065556252,0.0802992838087235,23,0.5,0.0,23
lesional_status,modules_only,random_forest,0.7916666666666666,0.30641756371985124,18,0.7458931720836482,0.3668843897294937,18,0.7831384015594541,0.28603368587362665,18,0.7316137566137566,0.3616948473483866,18,,,0
lesional_status,shared_genes_plus_modules,random_forest,0.7931547619047619,0.28691582161348916,18,0.7386593256831352,0.3501645544152514,18,0.7646198830409356,0.29329111862381807,18,0.7108281224947892,0.3615846020981909,18,,,0
lesional_status,modules_only,small_mlp,0.7415584415584415,0.21554225147925843,11,0.7193980622552051,0.21673892065340428,11,0.712121212121212,0.21201295939044607,11,0.6297258297258297,0.2823872345180297,11,,,0
lesional_status,shared_genes_plus_modules,elastic_net_logreg,0.6291005291005292,0.3242330764622664,18,0.6040942302847064,0.3705959948718451,18,0.6195581546458739,0.308824174691983,18,0.515652557319224,0.3649969262619366,18,,,0
lesional_status,modules_only,knn,0.6852843915343915,0.22322290418054133,18,0.588046737213404,0.28962749709073277,18,0.6102988953866146,0.27190634583838363,18,0.5316887125220459,0.3238467347002815,18,,,0
lesional_status,shared_genes_plus_modules,knn,0.6606812169312168,0.2154995453147677,18,0.555182379349046,0.28103884252348355,18,0.5871507472384665,0.2571169271741881,18,0.5002372935706269,0.30944162993026275,18,,,0
lesional_status,modules_only,elastic_net_logreg,0.5747354497354498,0.39938773577145953,18,0.5383093978332073,0.42849783706750794,18,0.5709470435347628,0.39176845718933856,18,0.5051587301587301,0.43018838121903397,18,,,0
lesional_status,modules_only,linear_svm,0.592989417989418,0.28123409915743336,18,0.5334215167548501,0.337906239929516,18,0.5763482781026641,0.2745496873662484,18,0.46552028218694885,0.34217327947384113,18,,,0
lesional_status,shared_genes_plus_modules,linear_svm,0.5793650793650794,0.2639770322384502,18,0.5333794292127626,0.32245162292460955,18,0.5632716049382717,0.25005546871128714,18,0.4361602132435466,0.316209044552894,18,,,0
lesional_status,shared_genes,random_forest,0.4810515873015873,0.3172601146411834,18,0.4447862194874774,0.3154899251401643,18,0.41512345679012347,0.319919683749959,18,0.36861688160430295,0.3213800738316751,18,,,0
lesional_status,shared_genes_plus_modules,small_mlp,0.5316017316017315,0.26613273696367484,11,0.4331168831168831,0.2873967418739196,11,0.48737373737373735,0.2586060795439743,11,0.39718614718614714,0.27939604888684577,11,,,0
lesional_status,shared_genes,elastic_net_logreg,0.4433531746031746,0.34017459671836314,18,0.41198198668324454,0.3252620321861755,18,0.38271604938271603,0.3349031059479711,18,0.3451600914808462,0.33158016803249807,18,,,0
lesional_status,shared_genes,linear_svm,0.5212632275132275,0.18095569867816208,18,0.40619996006788456,0.20052690842701865,18,0.4459876543209876,0.19443796026121818,18,0.3193253552294433,0.1955959230445929,18,,,0
lesional_status,modules_only,hist_gradient_boosting,0.5183531746031745,0.06997983724651277,18,0.35665210304099193,0.07744035867624614,18,0.4305555555555556,0.09151056226761996,18,0.29389543583988026,0.07191262236925165,18,,,0
lesional_status,modules_only,majority,0.5183531746031745,0.06997983724651277,18,0.35665210304099193,0.07744035867624614,18,0.4305555555555556,0.09151056226761996,18,0.29389543583988026,0.07191262236925165,18,,,0
lesional_status,shared_genes,hist_gradient_boosting,0.5183531746031745,0.06997983724651277,18,0.35665210304099193,0.07744035867624614,18,0.4305555555555556,0.09151056226761996,18,0.29389543583988026,0.07191262236925165,18,,,0
lesional_status,shared_genes,knn,0.5183531746031745,0.06997983724651277,18,0.35665210304099193,0.07744035867624614,18,0.4305555555555556,0.09151056226761996,18,0.29389543583988026,0.07191262236925165,18,,,0
lesional_status,shared_genes,majority,0.5183531746031745,0.06997983724651277,18,0.35665210304099193,0.07744035867624614,18,0.4305555555555556,0.09151056226761996,18,0.29389543583988026,0.07191262236925165,18,,,0
lesional_status,shared_genes_plus_modules,hist_gradient_boosting,0.5183531746031745,0.06997983724651277,18,0.35665210304099193,0.07744035867624614,18,0.4305555555555556,0.09151056226761996,18,0.29389543583988026,0.07191262236925165,18,,,0
lesional_status,shared_genes_plus_modules,majority,0.5183531746031745,0.06997983724651277,18,0.35665210304099193,0.07744035867624614,18,0.4305555555555556,0.09151056226761996,18,0.29389543583988026,0.07191262236925165,18,,,0
lesional_status,modules_only,stratified_random,0.21868386243386242,0.17756264298525914,18,0.20255258490552608,0.17485933871015724,18,0.17834903617067357,0.14951218731412574,18,0.12036463041365002,0.1065752852433764,18,,,0
lesional_status,shared_genes,stratified_random,0.21868386243386242,0.17756264298525914,18,0.20255258490552608,0.17485933871015724,18,0.17834903617067357,0.14951218731412574,18,0.12036463041365002,0.1065752852433764,18,,,0
lesional_status,shared_genes_plus_modules,stratified_random,0.21868386243386242,0.17756264298525914,18,0.20255258490552608,0.17485933871015724,18,0.17834903617067357,0.14951218731412574,18,0.12036463041365002,0.1065752852433764,18,,,0
