task,feature_set,model,accuracy_mean,accuracy_std,accuracy_count,weighted_f1_mean,weighted_f1_std,weighted_f1_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,macro_f1_mean,macro_f1_std,macro_f1_count,auroc_mean,auroc_std,auroc_count
keloid_binary,profibrotic_module_only,hist_gradient_boosting,0.6002436256243052,0.12601727889123437,25,0.5979802640944305,0.14093387570073565,25,0.6346353407908806,0.11590921247617232,25,0.5559872114133881,0.13496758877310014,25,0.7002766470448898,0.15618579624634432,25
keloid_binary,shared_genes_plus_modules,small_mlp,0.6069508873649584,0.16479556477367346,25,0.5861401685623242,0.19136404546171676,25,0.6139097653691469,0.12999455040668095,25,0.5422417152591402,0.15997306000998218,25,0.6682021761487127,0.19325628585362675,25
keloid_binary,low_i2_core_only,hist_gradient_boosting,0.5995861353755145,0.15310296238239388,25,0.5821392144935028,0.19597063683648333,25,0.6211232093498927,0.10779905064338886,25,0.5437195782546578,0.15947859878357584,25,0.6716071218072166,0.14027826398549093,25
keloid_binary,low_i2_core_only,random_forest,0.5924437946486821,0.14555937677928563,25,0.5738227642077609,0.18855171568233828,25,0.6208248858607227,0.10120008169424,25,0.537152641512163,0.14922471108597257,25,0.6710296447934166,0.17499636225241247,25
keloid_binary,low_i2_core_only,knn,0.595950840424291,0.16301569191272142,25,0.5726419872790446,0.20880429921743762,25,0.6237218203128326,0.1265680036051571,25,0.536042944957273,0.17641057867329762,25,0.6534344970632074,0.13357807330881102,25
keloid_binary,published_markers_only,small_mlp,0.5719926822496785,0.12002226366453118,25,0.5717734198388312,0.12554833288994544,25,0.5789493153503259,0.09622604171037942,25,0.5197707679375607,0.11497681721996728,25,0.627155583590953,0.1265226834972622,25
keloid_binary,shared_genes,hist_gradient_boosting,0.5731864132663462,0.15691322640411684,25,0.5618295561432753,0.15327033949776359,25,0.5955631351621076,0.11299508737623513,25,0.520811245442152,0.14532431659685008,25,0.6095688107080443,0.12939427229870676,25
keloid_binary,shared_genes_plus_modules,hist_gradient_boosting,0.5676283875312353,0.16562541751566678,25,0.554703826457293,0.1850940982505026,25,0.6107365480974629,0.10872268060529253,25,0.5275004793674041,0.16042805739341137,25,0.626236542008177,0.1189406249472824,25
keloid_binary,published_markers_only,knn,0.5596522100850795,0.14705324032518288,25,0.5484755700165391,0.18851030980491618,25,0.5955932809224337,0.12029395274328133,25,0.5154700157223409,0.1510940821105299,25,0.6387108063675794,0.13947397104961415,25
keloid_binary,low_i2_core_only,small_mlp,0.5806268758062216,0.1708226572530491,25,0.5358194225598844,0.22373901502660368,25,0.6008740987891827,0.11371183753828389,25,0.49960290523129736,0.1638614609836001,25,0.6589606616678496,0.1373639806452489,25
keloid_binary,shared_genes_plus_modules,knn,0.5471565266253443,0.17933526081618653,25,0.5122000632379996,0.20754220562310904,25,0.5324572851937797,0.13358427596446987,25,0.45768793463000035,0.1651270853815153,25,0.550913089270614,0.16679998129190746,25
keloid_binary,shared_genes,knn,0.5508199690406934,0.1782825014261817,25,0.5103315257775297,0.20967763193739003,25,0.5367949550047038,0.12940185147069705,25,0.45440733817557716,0.16654868432534195,25,0.5489273315441374,0.1700652299472901,25
keloid_binary,low_i2_core_only,stratified_random,0.48310765279061857,0.1147209309394674,25,0.5029531623054081,0.1136280352391845,25,0.4989798692044798,0.11598167068190589,25,0.45780669627115067,0.11835567727610952,25,0.4989798692044798,0.1159816706819059,25
keloid_binary,modules_only,stratified_random,0.48310765279061857,0.1147209309394674,25,0.5029531623054081,0.1136280352391845,25,0.4989798692044798,0.11598167068190589,25,0.45780669627115067,0.11835567727610952,25,0.4989798692044798,0.1159816706819059,25
keloid_binary,profibrotic_module_only,stratified_random,0.48310765279061857,0.1147209309394674,25,0.5029531623054081,0.1136280352391845,25,0.4989798692044798,0.11598167068190589,25,0.45780669627115067,0.11835567727610952,25,0.4989798692044798,0.1159816706819059,25
keloid_binary,published_markers_only,stratified_random,0.48310765279061857,0.1147209309394674,25,0.5029531623054081,0.1136280352391845,25,0.4989798692044798,0.11598167068190589,25,0.45780669627115067,0.11835567727610952,25,0.4989798692044798,0.1159816706819059,25
keloid_binary,shared_genes,stratified_random,0.48310765279061857,0.1147209309394674,25,0.5029531623054081,0.1136280352391845,25,0.4989798692044798,0.11598167068190589,25,0.45780669627115067,0.11835567727610952,25,0.4989798692044798,0.1159816706819059,25
keloid_binary,shared_genes_plus_modules,stratified_random,0.48310765279061857,0.1147209309394674,25,0.5029531623054081,0.1136280352391845,25,0.4989798692044798,0.11598167068190589,25,0.45780669627115067,0.11835567727610952,25,0.4989798692044798,0.1159816706819059,25
keloid_binary,shared_genes_plus_modules,random_forest,0.5332199872555374,0.16999461505515973,25,0.5015274562050444,0.20407097949779557,25,0.5586184936029066,0.1309865317470765,25,0.46505185251448383,0.17070185353410694,25,0.6209215831140812,0.16548753214377793,25
keloid_binary,shared_genes,random_forest,0.5182396154414394,0.14860395956671657,25,0.48504876355032905,0.1825209225821503,25,0.5527017134982318,0.10133327948265006,25,0.45152124917353376,0.1470474438029547,25,0.6085590969353978,0.16868723287702256,25
keloid_binary,low_i2_core_only,majority,0.43346674613464975,0.2133314541742344,25,0.2906094850212503,0.23003572111989037,25,0.5,0.0,25,0.2881620036240246,0.10104784258552688,25,0.5,0.0,25
keloid_binary,modules_only,majority,0.43346674613464975,0.2133314541742344,25,0.2906094850212503,0.23003572111989037,25,0.5,0.0,25,0.2881620036240246,0.10104784258552688,25,0.5,0.0,25
keloid_binary,profibrotic_module_only,majority,0.43346674613464975,0.2133314541742344,25,0.2906094850212503,0.23003572111989037,25,0.5,0.0,25,0.2881620036240246,0.10104784258552688,25,0.5,0.0,25
keloid_binary,published_markers_only,majority,0.43346674613464975,0.2133314541742344,25,0.2906094850212503,0.23003572111989037,25,0.5,0.0,25,0.2881620036240246,0.10104784258552688,25,0.5,0.0,25
keloid_binary,shared_genes,majority,0.43346674613464975,0.2133314541742344,25,0.2906094850212503,0.23003572111989037,25,0.5,0.0,25,0.2881620036240246,0.10104784258552688,25,0.5,0.0,25
keloid_binary,shared_genes_plus_modules,majority,0.43346674613464975,0.2133314541742344,25,0.2906094850212503,0.23003572111989037,25,0.5,0.0,25,0.2881620036240246,0.10104784258552688,25,0.5,0.0,25
