task,feature_set,model,accuracy_mean,accuracy_std,accuracy_count,weighted_f1_mean,weighted_f1_std,weighted_f1_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,macro_f1_mean,macro_f1_std,macro_f1_count,auroc_mean,auroc_std,auroc_count
keloid_binary,published_markers_only,elastic_net_logreg,0.5769953345874399,0.2171150691171513,10,0.5478334278742585,0.22990958759814736,10,0.5549036149036148,0.21483948500944874,10,0.5229398777145876,0.23179171014974476,10,0.5629114059341332,0.2266178094719694,10
keloid_binary,modules_rank_plus_expanded,knn,0.5790327172827172,0.11244966764849426,10,0.5433063728946191,0.12044079278539031,10,0.5388740888740889,0.12512248396745618,10,0.5062200066391378,0.14115423047832484,10,0.5730274775729322,0.14915113664835702,10
keloid_binary,expanded_profibrotic_only,linear_svm,0.5727734200497359,0.1384928864485545,10,0.541952738910036,0.1965373590602443,10,0.6014683464683465,0.11770429548348764,10,0.5459660337345437,0.17456842860795826,10,0.6392616215154094,0.16328535573011138,10
keloid_binary,modules_rank_plus_expanded,random_forest,0.578896366304261,0.16970116974202112,10,0.5392911217344989,0.21773847689067655,10,0.5998311873311873,0.16342007310645149,10,0.5389484869136032,0.2049633167541287,10,0.648728412720837,0.25252026688445084,10
keloid_binary,published_markers_only,random_forest,0.5851376347823717,0.19559111903668197,10,0.5392328325982976,0.24181397501064167,10,0.5993953731453732,0.18525662691261846,10,0.5359065984789131,0.23166798269219294,10,0.6346972868601657,0.2333475749668813,10
keloid_binary,published_markers_only,linear_svm,0.5671193820799084,0.21892246702180626,10,0.5377844066192085,0.23016190888918764,10,0.5462167462167462,0.2156127023745278,10,0.5133707493736409,0.23138589919580824,10,0.5634636923698866,0.2261522840599826,10
keloid_binary,modules_rank_only,random_forest,0.572241627281101,0.16826040147993046,10,0.5321621096323613,0.21631500148980695,10,0.5938961963961964,0.16316485623775542,10,0.5318166691164403,0.20439890972194666,10,0.6504573598399356,0.24456566445967906,10
keloid_binary,published_markers_only,small_mlp,0.5733024485261328,0.10539916006502684,10,0.5274384798512961,0.12492842722991779,10,0.5402022514522514,0.10220406875448679,10,0.4945066294233156,0.12801208381925852,10,0.5389229119645786,0.14750203929407654,10
keloid_binary,published_markers_only,knn,0.5325320931505142,0.1550681778521132,10,0.4936928416748273,0.1662188367814708,10,0.5157939282939283,0.14492769920505724,10,0.4715972955030132,0.16285014494555844,10,0.5511102589890469,0.19077228458368903,10
keloid_binary,expanded_profibrotic_only,random_forest,0.5283270769191822,0.17041731025146872,10,0.4912466252716685,0.19797607091262542,10,0.5249978724978724,0.15146367141368022,10,0.4791254930225245,0.1839265757117912,10,0.6151859487314033,0.16511374497020828,10
keloid_binary,shared_genes,hist_gradient_boosting,0.550741310833416,0.14051639600845436,10,0.49078085240246605,0.1736576791061586,10,0.5298049635549635,0.12899344388389555,10,0.4665839607273135,0.15913287628872785,10,0.5258998048808655,0.18531348509433382,10
keloid_binary,shared_genes,elastic_net_logreg,0.5117479932348353,0.1651168293069095,10,0.47221941268429435,0.20671005507709897,10,0.5235404872904873,0.14859091816487677,10,0.4692945889168584,0.18262361479055073,10,0.5814606999341848,0.17108840086901794,10
keloid_binary,shared_genes,linear_svm,0.48984044659044657,0.11590044204094478,10,0.4558172688835434,0.16535603614482686,10,0.5214408739408739,0.09002758186193335,10,0.4628552832436087,0.1386233269023221,10,0.5418884383590266,0.1410864683614974,10
keloid_binary,shared_genes,knn,0.5121729104229104,0.1761674858005722,10,0.4097192314932059,0.21174734429138672,10,0.5160471472971473,0.1355933597267618,10,0.4026936464619766,0.1846979910072566,10,0.5256781135531136,0.18150672473283916,10
keloid_binary,expanded_profibrotic_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,modules_rank_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,modules_rank_plus_expanded,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,published_markers_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,shared_genes,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,shared_genes,random_forest,0.5116740759240759,0.1576212998093165,10,0.3850109849585043,0.2029850011647472,10,0.5401456876456876,0.1177844328502771,10,0.3897271451101966,0.17611410186977208,10,0.5432805244699184,0.21240122421875218,10
