task,feature_set,model,accuracy_mean,accuracy_std,accuracy_count,weighted_f1_mean,weighted_f1_std,weighted_f1_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,macro_f1_mean,macro_f1_std,macro_f1_count,auroc_mean,auroc_std,auroc_count
keloid_binary,profibrotic_module_only,random_forest,0.6450941168967484,0.15097221330593527,10,0.615569033368452,0.1633199027592613,10,0.6188411125911125,0.16621296925933748,10,0.5863712715069904,0.1853732674443401,10,0.6366240898551505,0.20667065803063955,10
keloid_binary,expanded_profibrotic_only,linear_svm,0.6430162288978079,0.14287843735900488,10,0.6150138029611714,0.1597547236296733,10,0.6299586062086062,0.1553669528428689,10,0.5914418266918267,0.17854212562556668,10,0.6392616215154094,0.16328535573011138,10
keloid_binary,modules_rank_plus_expanded,elastic_net_logreg,0.6382886221965169,0.15947435225594786,10,0.6119415637124359,0.17122625261281565,10,0.6199165649165649,0.1720909160584575,10,0.5870346351464685,0.18997173134532197,10,0.6554234589764893,0.223084706023768,10
keloid_binary,modules_rank_only,small_mlp,0.6365389829468777,0.18623433084906907,10,0.6074346281279874,0.20088041505663462,10,0.6162255337255338,0.20103694452336685,10,0.580075682840855,0.21932529284169217,10,0.6400767410199228,0.21970687407515624,10
keloid_binary,expanded_profibrotic_only,elastic_net_logreg,0.6300607633107633,0.1359040438444969,10,0.6012164273062106,0.15098222258018695,10,0.6166252728752728,0.14670427148104215,10,0.5776047160900102,0.16832294780597962,10,0.6392616215154094,0.16328535573011138,10
keloid_binary,profibrotic_module_only,knn,0.6294113785824312,0.1227554007829506,10,0.5982756525770879,0.13292247609212426,10,0.6054951992451992,0.14167725098156536,10,0.5692821723730814,0.15782923386137065,10,0.6256592269262724,0.1650665146702751,10
keloid_binary,published_markers_only,small_mlp,0.6166671101802681,0.09962076811537282,10,0.5853627816591815,0.11678961291728295,10,0.5896599234099235,0.1001965114245409,10,0.5565803715092876,0.13367960160412343,10,0.606019388019388,0.1623138830598416,10
keloid_binary,modules_only,knn,0.6145224857988015,0.1923892238699931,10,0.5836598177005579,0.21043043892717667,10,0.6051030451030451,0.20551113288247874,10,0.5640558458769458,0.21951737228551224,10,0.6374763648248496,0.26589831879802694,10
keloid_binary,modules_rank_plus_expanded,small_mlp,0.6213561053955791,0.1317313728448824,10,0.5831333419957299,0.13767359262281426,10,0.5928587616087616,0.1441746708911119,10,0.5526304200490479,0.16025509271207208,10,0.6793035272808,0.23135426065451598,10
keloid_binary,modules_only,hist_gradient_boosting,0.6173463383594963,0.14574966466620062,10,0.581429525675419,0.1619067930327854,10,0.5852491027491028,0.17238823052293395,10,0.5474788242638337,0.18662808222935678,10,0.5941247873899389,0.19452178855428753,10
keloid_binary,modules_rank_only,random_forest,0.6140876613639772,0.20422638056757272,10,0.5779226651558459,0.2429499776488235,10,0.6246303696303697,0.20030969806454804,10,0.5710862031180108,0.2408760315234403,10,0.6559327817244485,0.21164373545285264,10
keloid_binary,published_markers_only,hist_gradient_boosting,0.6137183922315501,0.13218661192675862,10,0.576812689799754,0.16411964112028843,10,0.5884033096533097,0.12777275152346906,10,0.5509907827502591,0.1674617713459453,10,0.6410012281489554,0.21537626823824865,10
keloid_binary,expanded_profibrotic_only,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,low_i2_core_only,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,modules_only,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,modules_rank_only,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,modules_rank_plus_expanded,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,profibrotic_module_only,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,published_markers_only,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,shared_genes,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,shared_genes_plus_modules,stratified_random,0.5749381617407934,0.1094694529169005,10,0.5764913372628694,0.10952496577084773,10,0.5798008173743467,0.11335176250664611,10,0.5654157566837478,0.11171855695745585,10,0.5798008173743467,0.11335176250664605,10
keloid_binary,low_i2_core_only,elastic_net_logreg,0.63379474375527,0.16170482125176852,10,0.5744975009250888,0.219783232937738,10,0.6287244237244237,0.15181913209478884,10,0.5570726530919001,0.2178382605391829,10,0.6721940932243962,0.18468273651120098,10
keloid_binary,modules_rank_only,hist_gradient_boosting,0.6003535153929891,0.1725698111084514,10,0.5682356283661109,0.21342413888875028,10,0.5963579013579013,0.16607120843838408,10,0.5553092035456981,0.2105344849048376,10,0.6273917568122114,0.21575975046885176,10
keloid_binary,expanded_profibrotic_only,small_mlp,0.6086873122004701,0.143714766555778,10,0.5663069900843402,0.16661377074800338,10,0.5990417452917453,0.13632962669926899,10,0.5465668805031088,0.16877726073191504,10,0.6339849123940033,0.17025514150689583,10
keloid_binary,modules_only,random_forest,0.6077195947327526,0.2075253624189721,10,0.5661335757768329,0.24429340433583607,10,0.6121016021016021,0.20574076675565106,10,0.5567879299079672,0.24137679961828393,10,0.6370747549308156,0.21955375316962222,10
keloid_binary,shared_genes,hist_gradient_boosting,0.6067643277774857,0.11018283814308977,10,0.5652823293416941,0.14548424521001704,10,0.5885361397861397,0.10339695839023483,10,0.5425109315385146,0.1408036002391386,10,0.5905993029136969,0.16511074349421434,10
keloid_binary,modules_rank_plus_expanded,random_forest,0.5966758236889815,0.19911380020149425,10,0.5638554948663307,0.23665961953922054,10,0.6068189218189218,0.19862524194372827,10,0.5563478710831652,0.23448014998594485,10,0.6319724126883217,0.24059558741445822,10
keloid_binary,published_markers_only,random_forest,0.6024747275142012,0.1612863275858099,10,0.5619751326715791,0.21458367527880243,10,0.6236617549117549,0.12777896065302674,10,0.5638214430930342,0.19252203082191133,10,0.6569506276551731,0.1949121483959947,10
keloid_binary,modules_rank_plus_expanded,hist_gradient_boosting,0.5927492775255934,0.1996026341683279,10,0.5609946145950626,0.2350869359538085,10,0.5898518148518148,0.1977943046019551,10,0.548049693437493,0.23378273058492283,10,0.6077296705819433,0.22952925705176164,10
keloid_binary,published_markers_only,linear_svm,0.5881894182815236,0.19717256132825778,10,0.5607264731227233,0.19992295842443505,10,0.5680818255818256,0.19936489180644612,10,0.535256411456133,0.21034258561017444,10,0.571190171138032,0.23808725891648586,10
keloid_binary,shared_genes,elastic_net_logreg,0.5924670558486348,0.15924802907051516,10,0.5556634938289792,0.17051284042901826,10,0.5807398157398158,0.15693678819691576,10,0.5331272999424563,0.18043956538522163,10,0.6072540963525812,0.17538618994394334,10
keloid_binary,low_i2_core_only,linear_svm,0.6141398616003879,0.15442222111933618,10,0.5551647297068933,0.20785191978055226,10,0.6074954674954676,0.13859535301676681,10,0.5370663706191726,0.2049139169994034,10,0.6591622135704133,0.17388455277908504,10
keloid_binary,low_i2_core_only,hist_gradient_boosting,0.6163611636901111,0.17033301707179827,10,0.5518112844347328,0.2381342216599693,10,0.6212406112406113,0.13368238826290213,10,0.5451958543152504,0.2169413706197595,10,0.6738070055645813,0.17327896085405797,10
keloid_binary,shared_genes_plus_modules,elastic_net_logreg,0.5867887478019057,0.16098345618725712,10,0.5510440617180442,0.1719510550287345,10,0.5768292818292818,0.1576441491772084,10,0.5293713103745304,0.18166812978743835,10,0.5936791638496184,0.18573663279027092,10
keloid_binary,published_markers_only,elastic_net_logreg,0.5733577684498737,0.19296675523731543,10,0.5461406847429637,0.19301153148046474,10,0.5481575831575831,0.18460762285076962,10,0.5193092067149572,0.20095968012738535,10,0.5993521873749146,0.2238334131695886,10
keloid_binary,shared_genes_plus_modules,hist_gradient_boosting,0.589492803005961,0.14048244818405184,10,0.5453335856921495,0.16677228931420965,10,0.5709105246605246,0.1469221188083449,10,0.5204224975032312,0.16945361747752155,10,0.5685878387885964,0.17362393232532852,10
keloid_binary,low_i2_core_only,knn,0.6158169077511182,0.14431125561435512,10,0.5432837816725546,0.2006119093474397,10,0.6041822066822067,0.14120765558468887,10,0.5212880412151117,0.19790193915049947,10,0.6258895795562462,0.1649528405698313,10
keloid_binary,modules_rank_only,knn,0.5748166594613963,0.17640762558781997,10,0.5431205363482696,0.21083369766336302,10,0.573207486957487,0.1734921395520735,10,0.5318810596227247,0.20663533425495229,10,0.6106954866822292,0.17440105623438606,10
keloid_binary,shared_genes_plus_modules,small_mlp,0.5897926055426056,0.19352219778640462,10,0.5418177718267919,0.22438134064362378,10,0.5882308432308433,0.1753926640895253,10,0.5277507663526068,0.21899550334276935,10,0.5562669147631268,0.24089681745492236,10
keloid_binary,shared_genes,linear_svm,0.5741717342112078,0.18529937484295872,10,0.5380656283031922,0.22185426185492688,10,0.5991097791097791,0.15768260188226224,10,0.5399442524072791,0.20871566343377204,10,0.5935767269223151,0.18225060646303476,10
keloid_binary,shared_genes_plus_modules,linear_svm,0.5739130065840592,0.18926854271252233,10,0.5375928106954009,0.224222143046596,10,0.5972915972915973,0.16312288388601057,10,0.5388014532646754,0.21182103617797904,10,0.5759834787002791,0.19147401434633227,10
keloid_binary,modules_rank_plus_expanded,knn,0.5696091963591964,0.189157692430846,10,0.537387711875328,0.21947955346517048,10,0.5683204295704296,0.18107960533638695,10,0.5272084649097033,0.21297117773191904,10,0.6105696495563919,0.2153937616646808,10
keloid_binary,low_i2_core_only,random_forest,0.5758374515348199,0.1700857282488283,10,0.5054694322230071,0.24412372968810941,10,0.6044729344729345,0.11285560429636524,10,0.5142200568434184,0.21037253316167373,10,0.670461083248962,0.17196624222542561,10
keloid_binary,expanded_profibrotic_only,hist_gradient_boosting,0.5365232871417082,0.15624286534033244,10,0.5050581259601417,0.1502914391396206,10,0.5014421226921227,0.17644375363724205,10,0.4677873180695129,0.1765396352173426,10,0.5416775959730505,0.20962561165510277,10
keloid_binary,published_markers_only,knn,0.5223397854582065,0.14953650939590285,10,0.48317829685610497,0.16498311546853167,10,0.520747631997632,0.12187549305938343,10,0.4699050017204504,0.15358723780401637,10,0.5622761455716001,0.1759624669115669,10
keloid_binary,expanded_profibrotic_only,random_forest,0.5109998573551204,0.17368331268105797,10,0.48042416026587825,0.19595264737826598,10,0.5255168442668443,0.16096164322197629,10,0.4770223681277381,0.18757573389261395,10,0.5578842798615525,0.1856830897187319,10
keloid_binary,low_i2_core_only,small_mlp,0.5546464349490665,0.16905726113106068,10,0.4746503825773587,0.24210668955864453,10,0.591046361046361,0.14095121545623887,10,0.4843413535877662,0.21740877706800948,10,0.6079423606696334,0.18180672217594032,10
keloid_binary,expanded_profibrotic_only,knn,0.5033168873037294,0.17654009453296385,10,0.47375023751562734,0.21153575715012166,10,0.516195054945055,0.18035209933134289,10,0.46981525415346664,0.20290250406484775,10,0.5302431439211742,0.17842903461534812,10
keloid_binary,shared_genes_plus_modules,knn,0.5031484212668423,0.18267609834256404,10,0.41304910508445836,0.20808973955854632,10,0.5075574888074887,0.15120956843655728,10,0.4051040897006558,0.18634484526768277,10,0.5063834967641786,0.16530100404397002,10
keloid_binary,shared_genes,knn,0.5069097525281736,0.17648393007148436,10,0.4072561773060138,0.2124934089901953,10,0.5110471472971473,0.13716362797267356,10,0.4003537449841441,0.18565826164115212,10,0.5268075396825397,0.1681985232683326,10
keloid_binary,shared_genes,random_forest,0.5230260670129091,0.19636309872847024,10,0.40623221782600394,0.25099766453254163,10,0.551078736078736,0.17203484897715107,10,0.41090213087514565,0.23066056715232347,10,0.5831522345499618,0.20231974169447461,10
keloid_binary,expanded_profibrotic_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,low_i2_core_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,modules_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,modules_rank_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,modules_rank_plus_expanded,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,profibrotic_module_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,published_markers_only,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,shared_genes,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,shared_genes_plus_modules,majority,0.5515943223443223,0.10741065376615669,10,0.39769389066289695,0.12643782961482417,10,0.5,0.0,10,0.3527473770128739,0.044229380391677016,10,0.5,0.0,10
keloid_binary,shared_genes_plus_modules,random_forest,0.5163066801619433,0.20437793316916805,10,0.3972358709211768,0.24890186416184168,10,0.5441595441595442,0.1732043778184691,10,0.4019393445723778,0.22718053289296325,10,0.596733045433803,0.17210229710138344,10
